Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,534.0,548.2999877929688,524.25,535.3499755859375,535.3499755859375,36774315
2020-08-14,542.8499755859375,542.8499755859375,525.0,528.5999755859375,528.5999755859375,18208679
2020-08-17,530.5499877929688,532.5,518.0999755859375,521.4000244140625,521.4000244140625,19012503
2020-08-18,522.0499877929688,529.0999755859375,520.1500244140625,526.2999877929688,526.2999877929688,13517871
2020-08-19,529.0,539.9000244140625,527.0999755859375,535.8499755859375,535.8499755859375,17074711
2020-08-20,531.0,533.5999755859375,522.7000122070312,525.5499877929688,525.5499877929688,13438502
2020-08-21,529.7999877929688,529.7999877929688,516.0,520.25,520.25,21834948
2020-08-24,517.9000244140625,532.4000244140625,508.20001220703125,526.9000244140625,526.9000244140625,29166795
2020-08-25,534.5,535.6500244140625,526.0,528.6500244140625,528.6500244140625,19515469
2020-08-26,528.4000244140625,528.4000244140625,512.0,514.5,514.5,25900711
2020-08-27,514.4000244140625,518.5,508.0,511.1499938964844,511.1499938964844,21857811
2020-08-28,512.0999755859375,529.5499877929688,512.0999755859375,523.4500122070312,523.4500122070312,21808307
2020-08-31,518.5,522.2999877929688,508.54998779296875,513.0999755859375,513.0999755859375,186822112
2020-09-01,517.5,555.4500122070312,514.2000122070312,546.25,546.25,74337055
2020-09-02,550.0,559.0,545.0999755859375,550.5499877929688,550.5499877929688,35023080
2020-09-03,550.5499877929688,552.9000244140625,535.6500244140625,538.0,538.0,24622371
2020-09-04,531.5,538.0,519.5,523.1500244140625,523.1500244140625,28083101
2020-09-07,525.0,528.0,510.29998779296875,515.4500122070312,515.4500122070312,16146880
2020-09-08,516.0,516.8499755859375,494.0,498.1000061035156,498.1000061035156,33123285
2020-09-09,493.25,506.6499938964844,491.1000061035156,504.25,504.25,31477528
2020-09-10,508.0,508.0,491.20001220703125,497.3500061035156,497.3500061035156,21005683
2020-09-11,499.29998779296875,502.45001220703125,488.54998779296875,491.6499938964844,491.6499938964844,15595789
2020-09-14,496.0,497.25,468.29998779296875,474.1000061035156,474.1000061035156,52055170
2020-09-15,475.1499938964844,487.6499938964844,470.04998779296875,485.54998779296875,485.54998779296875,30856993
2020-09-16,487.0,490.70001220703125,480.54998779296875,481.75,481.75,13133009
2020-09-17,480.0,482.3500061035156,474.0,479.0,479.0,13497099
2020-09-18,483.0,497.6499938964844,475.29998779296875,494.54998779296875,494.54998779296875,54801197
2020-09-21,496.0,496.0,461.25,467.75,467.75,22736012
2020-09-22,468.5,478.5,461.0,470.95001220703125,470.95001220703125,18600835
2020-09-23,467.0,467.0,423.8999938964844,433.79998779296875,433.79998779296875,85210323
2020-09-24,425.25,433.5,416.1499938964844,419.29998779296875,419.29998779296875,35786822
2020-09-25,425.0,444.95001220703125,422.1499938964844,439.6499938964844,439.6499938964844,33601909
2020-09-28,446.0,447.6499938964844,434.04998779296875,443.6499938964844,443.6499938964844,21050405
2020-09-29,444.0,444.54998779296875,429.5,435.6000061035156,435.6000061035156,17851941
2020-09-30,438.0,440.3999938964844,418.1499938964844,420.95001220703125,420.95001220703125,27176142
2020-10-01,426.0,434.6000061035156,423.6499938964844,432.3500061035156,432.3500061035156,13343410
2020-10-05,432.3500061035156,437.5,423.0,424.45001220703125,424.45001220703125,15000512
2020-10-06,427.0,430.0,423.1000061035156,426.75,426.75,10874138
2020-10-07,427.79998779296875,431.75,421.1000061035156,422.45001220703125,422.45001220703125,10201992
2020-10-08,426.0,435.5,419.1000061035156,424.45001220703125,424.45001220703125,16704999
2020-10-09,428.0,435.0,423.29998779296875,425.20001220703125,425.20001220703125,20562554
2020-10-12,428.0,430.6000061035156,411.8500061035156,415.04998779296875,415.04998779296875,14062583
2020-10-13,421.1499938964844,427.5,413.1000061035156,415.29998779296875,415.29998779296875,27781712
2020-10-14,416.3999938964844,419.5,411.29998779296875,413.25,413.25,14109639
2020-10-15,413.3999938964844,415.5,395.0,399.20001220703125,399.20001220703125,27855207
2020-10-16,404.45001220703125,407.29998779296875,398.3500061035156,401.6499938964844,401.6499938964844,23347926
2020-10-19,403.54998779296875,404.6499938964844,394.0,397.70001220703125,397.70001220703125,16919802
2020-10-20,397.70001220703125,413.20001220703125,396.95001220703125,405.0,405.0,25908801
2020-10-21,405.70001220703125,420.20001220703125,403.54998779296875,419.0,419.0,23488208
2020-10-22,419.0,432.3500061035156,418.0,430.6499938964844,430.6499938964844,26516700
2020-10-23,434.8999938964844,437.6000061035156,427.29998779296875,434.3999938964844,434.3999938964844,18171109
2020-10-26,434.3500061035156,439.45001220703125,428.0,434.04998779296875,434.04998779296875,11736641
2020-10-27,434.04998779296875,438.8999938964844,427.5,433.3500061035156,433.3500061035156,12781163
2020-10-28,446.0,488.0,442.0,451.8500061035156,451.8500061035156,123585414
2020-10-29,447.70001220703125,457.1000061035156,445.0,450.79998779296875,450.79998779296875,25066713
2020-10-30,454.8999938964844,454.8999938964844,430.5,433.75,433.75,23051143
2020-11-02,435.0,460.0,435.0,457.3999938964844,457.3999938964844,28174600
2020-11-03,458.0,460.70001220703125,447.45001220703125,454.6000061035156,454.6000061035156,16036760
2020-11-04,453.0,455.54998779296875,447.1499938964844,453.04998779296875,453.04998779296875,10003680
2020-11-05,457.0,461.8999938964844,452.6000061035156,457.29998779296875,457.29998779296875,9234395
2020-11-06,457.0,460.3500061035156,448.75,449.8999938964844,449.8999938964844,11970462
2020-11-09,456.29998779296875,474.75,452.54998779296875,471.79998779296875,471.79998779296875,24493687
2020-11-10,474.0,474.1499938964844,465.0,466.3999938964844,466.3999938964844,9620279
2020-11-11,467.95001220703125,481.3500061035156,464.04998779296875,478.6000061035156,478.6000061035156,15737416
2020-11-12,476.8500061035156,483.20001220703125,475.04998779296875,479.8500061035156,479.8500061035156,14512799
2020-11-13,477.0,478.0,470.0,475.75,475.75,8272841
2020-11-17,490.8999938964844,494.95001220703125,481.25,484.54998779296875,484.54998779296875,18699305
2020-11-18,483.95001220703125,485.0,471.1000061035156,478.3999938964844,478.3999938964844,10311000
2020-11-19,476.0,481.45001220703125,467.0,468.54998779296875,468.54998779296875,11329235
2020-11-20,470.5,485.95001220703125,465.3500061035156,483.70001220703125,483.70001220703125,11867647
2020-11-23,486.75,486.75,475.1000061035156,477.25,477.25,10005675
2020-11-24,478.3999938964844,481.25,471.20001220703125,474.25,474.25,9173967
2020-11-25,476.5,477.8999938964844,458.6499938964844,464.1000061035156,464.1000061035156,14229948
2020-11-26,468.70001220703125,469.6499938964844,460.1000061035156,468.3999938964844,468.3999938964844,11322533
2020-11-27,468.29998779296875,472.6499938964844,462.0,463.25,463.25,18151096
2020-12-01,467.75,482.5,460.5,479.45001220703125,479.45001220703125,18193356
2020-12-02,481.0,487.8999938964844,474.04998779296875,484.8999938964844,484.8999938964844,20562558
2020-12-03,487.1000061035156,489.1499938964844,474.0,479.8999938964844,479.8999938964844,19723853
2020-12-04,486.8500061035156,497.79998779296875,483.3999938964844,493.75,493.75,31039563
2020-12-07,498.0,510.5,494.6000061035156,508.95001220703125,508.95001220703125,22125752
2020-12-08,514.0,516.25,499.6499938964844,503.6000061035156,503.6000061035156,19298806
2020-12-09,504.8999938964844,506.8999938964844,499.1000061035156,503.04998779296875,503.04998779296875,11608846
2020-12-10,501.5,508.75,494.1000061035156,505.1499938964844,505.1499938964844,13194186
2020-12-11,508.5,508.5,497.29998779296875,504.3999938964844,504.3999938964844,13760737
2020-12-14,507.0,512.0,501.1499938964844,503.04998779296875,503.04998779296875,13886923
2020-12-15,505.8500061035156,506.79998779296875,498.1000061035156,504.20001220703125,504.20001220703125,13074733
2020-12-16,504.20001220703125,518.7999877929688,502.1000061035156,516.2000122070312,516.2000122070312,17381441
2020-12-17,517.0,522.5,512.0,515.0999755859375,515.0999755859375,19654749
2020-12-18,513.9000244140625,514.9000244140625,505.04998779296875,510.6499938964844,510.6499938964844,10797760
2020-12-21,507.5,511.20001220703125,480.1499938964844,490.8999938964844,490.8999938964844,15253094
2020-12-22,494.0,505.0,485.54998779296875,500.29998779296875,500.29998779296875,21233811
2020-12-23,500.29998779296875,509.5,498.3999938964844,507.20001220703125,507.20001220703125,13081361
2020-12-24,520.0,523.0,510.45001220703125,517.2999877929688,517.2999877929688,20849597
2020-12-28,520.0999755859375,527.0,516.5999755859375,521.5999755859375,521.5999755859375,12882390
2020-12-29,523.0,524.9500122070312,515.0999755859375,520.25,520.25,11246474
2020-12-30,523.4000244140625,523.4000244140625,513.2999877929688,516.1500244140625,516.1500244140625,10494434
2020-12-31,517.0999755859375,518.4500122070312,506.29998779296875,509.70001220703125,509.70001220703125,15524994
2021-01-01,512.25,516.4000244140625,508.20001220703125,515.1500244140625,515.1500244140625,10185843
2021-01-04,517.0,520.5,511.6000061035156,517.0999755859375,517.0999755859375,13240524
2021-01-05,514.0,516.9000244140625,511.1000061035156,514.0,514.0,10492428
2021-01-06,515.0,531.75,513.0999755859375,525.2999877929688,525.2999877929688,30269288
2021-01-07,532.0,554.4500122070312,527.0999755859375,545.25,545.25,38717913
2021-01-08,549.2999877929688,549.75,537.2999877929688,540.25,540.25,14270435
2021-01-11,541.5,554.3499755859375,541.5,547.1500244140625,547.1500244140625,19525604
2021-01-12,549.0,569.0,545.0,565.75,565.75,25380555
2021-01-13,588.0,601.7000122070312,567.0,578.25,578.25,83668562
2021-01-14,582.7000122070312,584.7999877929688,570.0499877929688,580.5499877929688,580.5499877929688,16661518
2021-01-15,609.5499877929688,610.6500244140625,593.7999877929688,602.6500244140625,602.6500244140625,56392307
2021-01-18,602.6500244140625,603.0,584.0,586.9500122070312,586.9500122070312,20965905
2021-01-19,591.0999755859375,597.4500122070312,586.5,592.2999877929688,592.2999877929688,10830923
2021-01-20,592.2999877929688,602.5,589.0,596.1500244140625,596.1500244140625,13087294
2021-01-21,600.25,604.0499877929688,574.4000244140625,581.3499755859375,581.3499755859375,17060331
2021-01-22,583.9000244140625,585.5499877929688,572.75,576.8499755859375,576.8499755859375,12429589
2021-01-25,579.0,587.8499755859375,569.5499877929688,580.75,580.75,12273498
2021-01-27,580.0,581.75,562.3499755859375,570.7999877929688,570.7999877929688,15280757
2021-01-28,566.5,575.8499755859375,562.75,570.9000244140625,570.9000244140625,14921448
2021-01-29,578.5,578.5,550.5999755859375,553.5999755859375,553.5999755859375,25051621
2021-02-01,559.0,581.0999755859375,549.2000122070312,579.1500244140625,579.1500244140625,13951025
2021-02-02,584.9000244140625,605.6500244140625,579.25,599.3499755859375,599.3499755859375,21311866
2021-02-03,609.4000244140625,622.5,599.4500122070312,608.8499755859375,608.8499755859375,30076561
2021-02-04,614.9000244140625,623.0,595.6500244140625,600.5999755859375,600.5999755859375,51018799
2021-02-05,603.7999877929688,605.9000244140625,576.25,581.0999755859375,581.0999755859375,34811620
2021-02-08,589.0,603.6500244140625,584.7000122070312,597.2999877929688,597.2999877929688,21247165
2021-02-09,598.9000244140625,607.75,595.0,598.9500122070312,598.9500122070312,20541765
2021-02-10,604.9500122070312,607.75,580.25,590.2000122070312,590.2000122070312,31059522
2021-02-11,592.0,603.5499877929688,589.0,598.0999755859375,598.0999755859375,18898771
2021-02-12,597.8499755859375,597.8499755859375,584.5999755859375,586.25,586.25,15611939
2021-02-15,592.0999755859375,603.0,590.0,593.7000122070312,593.7000122070312,17641523
2021-02-16,595.0,601.5999755859375,593.0,593.9500122070312,593.9500122070312,14787224
2021-02-17,596.9500122070312,598.7999877929688,590.0499877929688,593.8499755859375,593.8499755859375,16133750
2021-02-18,597.0,598.0,585.2000122070312,589.0499877929688,589.0499877929688,21784559
2021-02-19,590.0,596.0,575.5,581.3499755859375,581.3499755859375,19106404
2021-02-22,582.0,584.9000244140625,568.0,570.2999877929688,570.2999877929688,19854892
2021-02-23,575.0,577.0,564.0,565.5499877929688,565.5499877929688,23326447
2021-02-24,568.0999755859375,574.0999755859375,565.2000122070312,572.9500122070312,572.9500122070312,8725136
2021-02-25,579.9000244140625,584.4500122070312,577.0499877929688,579.1500244140625,579.1500244140625,15931134
2021-02-26,574.5,585.9500122070312,551.75,556.2999877929688,556.2999877929688,194887984
2021-03-01,558.0,559.0999755859375,521.0,532.2000122070312,532.2000122070312,54075848
2021-03-02,540.5,544.0,528.8499755859375,541.2000122070312,541.2000122070312,30058411
2021-03-03,548.75,550.75,540.0,546.2999877929688,546.2999877929688,24214390
2021-03-04,540.0,546.0,538.0,539.5999755859375,539.5999755859375,17352483
2021-03-05,535.0,538.5,524.4000244140625,532.7999877929688,532.7999877929688,16351700
2021-03-08,531.0,535.4500122070312,524.75,525.7000122070312,525.7000122070312,15011518
2021-03-09,530.0999755859375,532.0,514.2999877929688,521.75,521.75,19809833
2021-03-10,520.2000122070312,530.5,516.3499755859375,525.8499755859375,525.8499755859375,18663334
2021-03-12,530.5499877929688,532.75,521.5499877929688,524.2000122070312,524.2000122070312,11410264
2021-03-15,527.7999877929688,527.7999877929688,516.4000244140625,522.8499755859375,522.8499755859375,10675512
2021-03-16,524.0,533.75,524.0,529.2999877929688,529.2999877929688,13007824
2021-03-17,528.7999877929688,531.0,519.0,522.9000244140625,522.9000244140625,8326430
2021-03-18,529.8499755859375,532.2000122070312,515.3499755859375,527.2000122070312,527.2000122070312,12235615
2021-03-19,528.0,534.75,525.5,529.9500122070312,529.9500122070312,48683525
2021-03-22,533.0499877929688,534.0,523.0,528.0,528.0,13331409
2021-03-23,529.7000122070312,532.4500122070312,522.1500244140625,529.25,529.25,14958494
2021-03-24,528.0,533.4500122070312,521.5,523.6500244140625,523.6500244140625,10602439
2021-03-25,523.4000244140625,523.6500244140625,499.54998779296875,507.75,507.75,17248482
2021-03-26,512.0999755859375,524.9000244140625,510.6000061035156,522.5,522.5,10943035
2021-03-30,527.7999877929688,527.9000244140625,516.25,521.5,521.5,10494098
2021-03-31,522.3499755859375,525.9000244140625,516.25,517.2999877929688,517.2999877929688,7570387
2021-04-01,519.9500122070312,523.9000244140625,514.5499877929688,520.7999877929688,520.7999877929688,6980458
2021-04-05,520.7999877929688,529.0,514.5999755859375,528.25,528.25,9203847
2021-04-06,528.5,537.8499755859375,524.5499877929688,532.2000122070312,532.2000122070312,12873443
2021-04-07,537.0,546.9000244140625,535.25,541.5999755859375,541.5999755859375,20997280
2021-04-08,546.7999877929688,548.5499877929688,540.5,543.0,543.0,11157958
2021-04-09,539.5,549.75,536.5,545.25,545.25,11426998
2021-04-12,537.5499877929688,538.8499755859375,518.5,522.4500122070312,522.4500122070312,9687846
2021-04-13,526.4000244140625,540.0,523.0999755859375,536.1500244140625,536.1500244140625,6535007
2021-04-15,540.0,546.1500244140625,530.25,539.3499755859375,539.3499755859375,9805711
2021-04-16,540.0499877929688,544.1500244140625,538.0,540.75,540.75,6157781
2021-04-19,532.25,535.0,523.25,526.4500122070312,526.4500122070312,7232945
2021-04-20,529.0,537.0,525.9000244140625,530.2000122070312,530.2000122070312,7233304
2021-04-22,530.0,533.4000244140625,526.0499877929688,530.8499755859375,530.8499755859375,6552131
2021-04-23,529.0,532.4500122070312,519.0999755859375,522.5999755859375,522.5999755859375,6992388
2021-04-26,522.75,528.5,522.75,527.5499877929688,527.5499877929688,5819893
2021-04-27,527.4500122070312,538.5499877929688,526.25,534.2999877929688,534.2999877929688,9693047
2021-04-28,535.9500122070312,548.0,535.5999755859375,544.2999877929688,544.2999877929688,11970652
2021-04-29,549.7000122070312,550.0,539.0999755859375,540.8499755859375,540.8499755859375,8683857
2021-04-30,533.5,547.0,533.5,536.75,536.75,8178192
2021-05-03,530.0,562.5,529.0499877929688,558.8499755859375,558.8499755859375,14288088
2021-05-04,565.9500122070312,565.9500122070312,546.7000122070312,552.4500122070312,552.4500122070312,13934607
2021-05-05,556.9000244140625,564.9500122070312,554.0,559.9500122070312,559.9500122070312,11872729
