Date,Open,High,Low,Close,Volume
2002-07-01,14.718712189878184,15.345501746344315,14.480965386966222,15.042913436889648,831759
2002-07-02,14.480963731808053,15.38872586254353,14.480963731808053,15.345499992370605,664008
2002-07-03,15.561635223587825,15.561635223587825,15.107755438407674,15.194207191467285,564071
2002-07-04,15.453568580681559,15.669701565542095,15.23743559582102,15.561635971069336,1127138
2002-07-05,15.150980174257597,15.323887259188936,14.697098627334135,14.783552169799805,886627
2002-07-08,14.805167070511638,14.999687106088038,14.589033198783715,14.697099685668945,561511
2002-07-09,14.82678192146029,14.848394861133615,14.459353865396018,14.502580642700195,645430
2002-07-10,14.783552843323942,14.891620225308172,14.41612572008393,14.459352493286133,824759
2002-07-11,14.69709950057507,14.69709950057507,14.048697893557208,14.091924667358398,1085298
2002-07-12,14.35128608724224,14.35128608724224,13.810951834448693,13.875791549682617,1190587
2002-07-15,13.832564522569523,13.98385868529951,13.681271257797022,13.746111869812012,601900
2002-07-16,13.378683598243093,13.832564282645585,13.378683598243093,13.72449779510498,481133
2002-07-17,13.659658845995102,13.810952116603485,13.421911123379406,13.5083646774292,481361
2002-07-18,13.875789475095303,13.940630078592326,13.61642975497931,13.659656524658203,242271
2002-07-19,13.789336833694883,13.810949769555645,13.61642975497931,13.659656524658203,268673
2002-07-22,13.746111261882099,13.789338035327868,13.400296176358504,13.594816207885742,422784
2002-07-23,13.616430438662787,13.616430438662787,13.205775657115565,13.443522453308105,476780
2002-07-24,13.486748903030621,13.486748903030621,13.184162405269994,13.313841819763184,245518
2002-07-25,13.616430866629115,13.83256383471138,13.4651367114226,13.486749649047852,386192
2002-07-26,13.227390823441585,13.400297030285573,13.032869881561156,13.184164047241211,429509
2002-07-29,13.61643180924494,13.61643180924494,13.076096657761529,13.184164047241211,482230
2002-07-30,13.616431563422765,13.616431563422765,13.119323197114197,13.16254997253418,458984
2002-07-31,13.184161868425644,13.659656328049495,12.665440639745078,13.55158805847168,930917
2002-08-01,13.40029690420266,13.443523679996314,12.92480237047247,13.076096534729004,605368
2002-08-02,13.011255448674794,13.097708991150188,12.881574237004301,13.032868385314941,275205
2002-08-05,13.097711145719092,13.184164702416068,13.011257589022117,13.054484367370605,130495
2002-08-06,13.119322220225532,13.119322220225532,12.92480129634124,12.96802806854248,265438
2002-08-07,13.162548992426773,13.205775764628013,12.88157452414,12.96802806854248,289381
2002-08-08,13.119322220225532,13.119322220225532,12.90318835921933,12.96802806854248,179076
2002-08-09,12.94641513142057,13.054482510902382,12.90318835921933,12.96802806854248,220985
2002-08-12,12.968029146266124,13.097710371604578,12.881575594678816,13.076096534729004,162112
2002-08-13,13.032869228724282,13.184163386825777,12.96802861869294,13.119322776794434,69346
2002-08-14,13.032869995589417,13.184164162593188,13.032869995589417,13.097710609436035,80766
2002-08-15,13.097710609436035,13.097710609436035,13.097710609436035,13.097710609436035,0
2002-08-16,13.184161868425644,13.724496032655889,13.076094496805181,13.55158805847168,323878
2002-08-19,13.486748432389625,14.048696433398753,13.313841355156047,13.940629959106445,373866
2002-08-20,14.17837752565217,14.524191699249288,13.875790123754692,14.308058738708496,650490
