Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,631.7999877929688,638.0,621.5,631.8499755859375,626.4264526367188,3037068
2020-08-14,632.0,639.7999877929688,623.4500122070312,628.9500122070312,623.5514526367188,2840764
2020-08-17,630.1500244140625,634.0,610.7000122070312,625.3499755859375,619.9822998046875,4308909
2020-08-18,621.0,678.5,621.0,667.0999755859375,661.3739013671875,15465655
2020-08-19,667.9500122070312,672.0,660.4500122070312,664.8499755859375,659.1432495117188,3245005
2020-08-20,660.1500244140625,675.0,655.0499877929688,665.5999755859375,659.8867797851562,3015006
2020-08-21,674.7000122070312,683.0,668.9000244140625,677.3499755859375,671.535888671875,3993293
2020-08-24,680.4000244140625,693.5,666.2000122070312,671.5499877929688,665.7857055664062,3820884
2020-08-25,672.0,679.4500122070312,661.6500244140625,673.75,667.966796875,1823994
2020-08-26,672.9500122070312,678.5,658.5999755859375,667.2000122070312,665.4236450195312,2450017
2020-08-27,670.1500244140625,688.0,667.0,685.0499877929688,683.22607421875,3259360
2020-08-28,689.9500122070312,717.5,684.0,701.1500244140625,699.2832641601562,7387208
2020-08-31,703.0,710.7999877929688,670.6500244140625,674.8499755859375,673.05322265625,4456584
2020-09-01,676.9500122070312,704.7999877929688,651.0499877929688,684.5499877929688,682.7274169921875,4727724
2020-09-02,681.0,685.9500122070312,662.6500244140625,678.4500122070312,676.6436767578125,3930979
2020-09-03,685.0,729.3499755859375,681.5999755859375,724.75,722.8204345703125,7498377
2020-09-04,705.0,724.0,698.7000122070312,706.5,704.6190185546875,3605878
2020-09-07,720.0,720.7999877929688,693.0,700.1500244140625,698.2859497070312,4178255
2020-09-08,702.9000244140625,702.9000244140625,674.2000122070312,677.0999755859375,675.2972412109375,2825627
2020-09-09,676.0,696.5,664.0499877929688,687.0999755859375,685.2706298828125,2835844
2020-09-10,696.5499877929688,717.75,681.2999877929688,713.2999877929688,711.40087890625,4924113
2020-09-11,715.0,727.0,704.6500244140625,720.9500122070312,719.030517578125,7330479
2020-09-14,721.0,735.9500122070312,703.0,707.0,705.11767578125,3044866
2020-09-15,711.5999755859375,723.5,709.7999877929688,720.4000244140625,718.4819946289062,2926571
2020-09-16,722.9500122070312,737.2000122070312,714.0999755859375,720.4000244140625,718.4819946289062,3038720
2020-09-17,720.4000244140625,738.75,716.5499877929688,724.7000122070312,722.7705688476562,3927324
2020-09-18,727.9500122070312,748.6500244140625,724.6500244140625,745.0,743.0164794921875,3216184
2020-09-21,749.6500244140625,749.6500244140625,710.0499877929688,716.8499755859375,714.94140625,2426658
2020-09-22,720.4000244140625,746.0,706.7999877929688,729.0999755859375,727.1588134765625,3313170
2020-09-23,729.3499755859375,732.75,705.0,718.4000244140625,716.4873657226562,2576696
2020-09-24,708.0,715.0,675.5,679.7000122070312,677.890380859375,2825289
2020-09-25,683.0,712.2000122070312,683.0,708.1500244140625,706.2646484375,2258028
2020-09-28,715.0,735.6500244140625,715.0,734.2000122070312,732.2452392578125,2545779
2020-09-29,736.0,739.9000244140625,715.0499877929688,721.4500122070312,719.5292358398438,1821921
2020-09-30,721.4500122070312,746.4000244140625,715.0499877929688,744.2000122070312,742.2186279296875,2377798
2020-10-01,749.2000122070312,756.0,736.0499877929688,754.5499877929688,752.5410766601562,2403720
2020-10-05,752.2000122070312,763.5999755859375,741.9500122070312,750.1500244140625,748.15283203125,1900046
2020-10-06,750.25,759.9500122070312,740.5,757.7000122070312,755.6826782226562,1854571
2020-10-07,755.0,761.7000122070312,748.0,759.6500244140625,757.6275024414062,1626654
2020-10-08,765.0,774.7000122070312,758.7000122070312,770.3499755859375,768.2989501953125,2220310
2020-10-09,769.5499877929688,772.9000244140625,742.25,745.0999755859375,743.1162109375,2905184
2020-10-12,746.1500244140625,752.3499755859375,738.0,744.7000122070312,742.71728515625,2813652
2020-10-13,742.7999877929688,763.0,736.9500122070312,749.4500122070312,747.4546508789062,2740418
2020-10-14,743.0,768.0,733.4500122070312,763.5999755859375,761.5669555664062,2406038
2020-10-15,760.3499755859375,767.9500122070312,745.2000122070312,750.0999755859375,748.1029052734375,1500700
2020-10-16,752.9500122070312,776.6500244140625,750.0,772.7000122070312,770.6427612304688,1765026
2020-10-19,772.0,782.4000244140625,761.5499877929688,773.1500244140625,771.091552734375,2134599
2020-10-20,775.0,779.9000244140625,764.5,777.2000122070312,775.1307983398438,1739215
2020-10-21,780.0,794.4500122070312,771.5499877929688,791.75,789.6420288085938,2409367
2020-10-22,791.75,794.4500122070312,781.0,791.6500244140625,789.5422973632812,1699846
2020-10-23,794.0999755859375,804.0,782.0999755859375,785.2000122070312,783.1094970703125,2354331
2020-10-26,785.0,789.8499755859375,768.0,780.0,777.92333984375,1338819
2020-10-27,774.0,790.0,772.8499755859375,779.0999755859375,777.0256958007812,1530802
2020-10-28,789.7000122070312,789.7000122070312,773.0499877929688,777.25,775.1806640625,1977397
2020-10-29,772.75,777.3499755859375,766.0,770.2000122070312,768.1494140625,1061950
2020-10-30,770.0,793.75,765.25,778.3499755859375,776.2777099609375,1709940
2020-11-02,784.4000244140625,791.8499755859375,775.5,787.8499755859375,785.7523803710938,1788758
2020-11-03,789.2000122070312,800.9500122070312,787.0499877929688,791.1500244140625,789.0436401367188,2048280
2020-11-04,790.4000244140625,795.0,778.7000122070312,783.0999755859375,781.0150146484375,1499152
2020-11-05,787.5,810.4000244140625,787.5,804.4000244140625,802.2583618164062,2973275
2020-11-06,809.0,809.0,791.5,794.3499755859375,792.235107421875,1500755
2020-11-09,797.0,808.2999877929688,789.2000122070312,792.1500244140625,790.041015625,2188251
2020-11-10,799.0,816.5,781.0499877929688,789.5,787.3980102539062,2902845
2020-11-11,792.0,808.5999755859375,790.0,803.0999755859375,800.9617919921875,2510370
2020-11-12,804.0,831.0,803.0999755859375,826.9500122070312,824.7483520507812,3830555
2020-11-13,827.0,848.0,819.5,841.3499755859375,839.1099243164062,5918612
2020-11-17,846.9000244140625,853.5,835.5499877929688,842.9000244140625,840.6558837890625,1885867
2020-11-18,841.5499877929688,851.7000122070312,838.25,848.9500122070312,846.6897583007812,1720169
2020-11-19,844.7999877929688,861.9000244140625,832.0,836.75,834.522216796875,1923683
2020-11-20,840.0,861.9000244140625,838.5999755859375,856.0,853.720947265625,2049975
2020-11-23,863.4000244140625,868.9000244140625,851.0999755859375,854.5999755859375,852.3246459960938,2225036
2020-11-24,857.0,863.75,850.0,853.25,850.978271484375,1394095
2020-11-25,856.0,873.7999877929688,840.0499877929688,843.0999755859375,840.8552856445312,2392424
2020-11-26,850.2000122070312,881.0,847.0499877929688,877.4000244140625,875.0640258789062,4249437
2020-11-27,877.4000244140625,885.8499755859375,870.0,875.75,873.4183959960938,4004762
2020-12-01,867.0,910.7000122070312,862.1500244140625,907.7999877929688,905.383056640625,4110405
2020-12-02,901.5499877929688,918.9500122070312,900.0999755859375,915.5,913.0625610351562,2843180
2020-12-03,921.0,924.9000244140625,906.0,910.0499877929688,907.6270751953125,1988189
2020-12-04,915.4000244140625,946.9000244140625,913.0999755859375,931.5,929.0199584960938,3030378
