Date,Open,High,Low,Close,Volume,5EMA,26EMA,rsi,macd,macdSignal,macdHist,macd_crossover,macd_crossunder,ema_crossover,ema_crossunder,macd_buy,macd_sell,ema_buy,ema_sell,rsi_buy,rsi_sell,volume_buy,volume_sell,scores
2011-12-05,369.5800285676962,371.34025742031235,365.0080139882952,368.8485107421875,6381591,364.68819658288044,369.0824319000736,43.00430559652674,,,,0,0,0,0,0,0,0,1,0,0,0,0,2.37487935637032
2011-12-07,368.96279434938003,374.67780506431853,367.22541148574004,370.2429504394531,7094921,366.53994620149535,369.1860427472094,43.891150507120045,,,,0,0,0,0,0,0,0,1,0,0,0,0,2.9169530260286654
2011-12-08,366.6768070611558,369.2828675125647,353.00642669989884,356.0925598144531,8969618,363.0572771908251,368.03456837753896,37.51242211880021,,,,0,0,0,0,0,0,0,1,0,1,0,1,3.611615374668146
2011-12-09,352.0005776710185,352.0005776710185,344.1366767204705,345.50830078125,10185392,357.20738671952193,366.0806487062257,33.58117983877189,,,,0,0,0,0,0,0,0,1,0,1,0,1,4.074549467328035
2011-12-12,347.7257755806119,348.3887277697772,331.01500843354444,332.6152038574219,10290697,349.00977600360244,363.214174496509,29.52246293659536,,,,0,0,0,0,0,0,0,1,0,1,0,1,4.383094837175737
2011-12-13,330.9692357911315,341.0734097949966,329.6433316242169,339.38177490234375,10556057,345.8003858148802,361.19618600489383,34.02899039823177,,,,0,0,0,0,0,0,0,1,0,1,1,0,2.921867921311778
2011-12-14,337.4157803352632,344.68529446171175,335.3126385918382,339.1988830566406,10709978,343.5998590745658,359.3531194556841,33.965772045699666,,,,0,0,0,0,0,0,0,1,0,1,0,1,2.2811881932431124
2011-12-15,334.62687930409635,344.9596534325365,330.78638242635435,342.9708251953125,13347611,343.39017947456614,357.9937146296322,36.582500092654705,,,,0,0,0,0,0,0,0,1,0,1,1,0,2.1874532273392253
2011-12-16,342.44505238257966,386.1536371681332,327.38020211430376,330.031982421875,11767926,338.93742390212554,355.69392860641244,31.9111066477676,,,,0,0,0,0,0,0,0,1,0,1,0,1,2.4583128781780577
2011-12-19,328.8204110243303,338.2845080232045,326.9687423219396,336.1813659667969,9517602,338.01873472964843,354.1020777722602,36.088206876430874,,,,0,0,0,0,0,0,0,1,0,1,0,0,2.9722221533859847
2011-12-20,339.10736340608776,339.10736340608776,324.24827022920664,326.19140625,11206353,334.0762827652049,351.84206765899256,32.59033218871196,,,,0,0,0,0,0,0,0,1,0,1,0,1,3.6481599994027127
2011-12-21,332.38653784137165,344.61672717848745,330.4205838577943,341.98779296875,9213323,336.71345690805,351.04960484141895,42.14014743026197,,,,0,0,0,0,0,0,0,1,0,0,0,0,3.7654413757772405
2011-12-22,338.9474050943244,347.6113889259279,335.1297545572713,344.98248291015625,9032250,339.4698017481793,350.5647737678857,43.76661642312422,-13.734866486892429,-15.803234125158692,2.0683676382662632,0,0,0,0,1,0,0,1,0,0,0,0,4.176964136380295
2011-12-23,347.474275213945,351.93200437474565,339.4275225106343,341.2563171386719,7088712,340.0653072873137,349.8252404652857,42.17789286135884,-12.831757795510043,-15.208938859228962,2.3771810637189184,0,0,0,0,1,0,0,1,0,0,0,0,3.1179705681680807
2011-12-26,341.553464340873,349.6688098345229,340.8676664477411,347.9314270019531,4797991,342.6873483926715,349.6755859349241,45.962180256638646,-11.445475751395918,-14.456246237662352,3.010770486266434,0,0,0,0,1,0,0,1,0,0,0,0,2.745312416480266
2011-12-27,350.21745609451625,351.4519205001293,340.77623445994885,344.29669189453125,6206898,343.22379639036336,349.25262356201534,44.26341207834969,-10.518874947609163,-13.668771979651714,3.149897032042551,0,0,0,0,1,0,0,1,0,0,0,0,2.8302084744272937
2011-12-28,346.4226363492382,346.7883951883177,336.2041501875723,337.89581298828125,5711769,341.44780156161454,348.3636488550731,41.36401491150535,-10.183643860837662,-12.971746355888904,2.788102495051241,0,0,0,0,1,0,0,1,0,0,0,0,3.2201395854782864
2011-12-29,335.426956415649,337.8729830560947,323.3339264560302,325.4827880859375,11002360,336.1261296811357,346.5801041963394,36.38636657826113,-10.79515831371549,-12.53642874745422,1.7412704337387304,0,0,0,0,1,0,0,1,0,1,0,1,3.813427001489281
2011-12-30,325.98568622714095,329.43757776099403,315.0128076275833,316.8187561035156,13450964,329.6903379065573,344.26918618009927,33.368083990675764,-11.84239118207546,-12.397621234378468,0.555230052303008,0,0,0,0,1,0,0,1,0,1,0,1,4.208951605957254
2012-01-02,318.57904482498475,324.4998092842498,314.1670358309104,323.0367736816406,8679938,327.47248303119994,342.62639718903364,37.38259675548292,-12.031892554962042,-12.324475498495183,0.29258294353314085,0,0,0,0,1,0,0,1,0,1,0,0,4.4726345246963515
2012-01-03,325.64278434579154,332.340814196626,324.77410701410327,331.3121032714844,9455771,328.752356496072,341.7538677489306,42.35989160015625,-11.383106454700908,-12.136201689736328,0.7530952350354205,0,0,0,0,1,0,0,1,0,0,0,0,4.648423070119702
2012-01-04,332.5693990348411,334.19246806372723,326.14571679064244,327.4258728027344,8557084,328.31019525311115,340.65228191958664,40.72283296975366,-11.05508893257661,-11.919979138304384,0.8648902057277752,0,0,0,0,1,0,0,1,0,0,0,0,4.76561540392667
2012-01-05,326.90011150170926,331.44928001877594,317.3445758482683,319.8134765625,13364666,325.4779556389783,339.0546109318019,37.65318463530705,-11.279367908109634,-11.791856892265434,0.5124889841557998,0,0,0,0,1,0,0,1,0,1,0,1,4.843743613216387
2012-01-06,318.6932932399601,331.0149215339722,318.51041381095587,328.0659484863281,9495456,326.3406199317022,338.21431112452626,42.69610528497198,-10.668228400337398,-11.567131193879828,0.8989027935424296,0,0,0,0,1,0,0,1,0,0,0,0,4.895829080188083
2012-01-09,326.64868237014724,326.64868237014724,321.162242329372,322.89959716796875,8485434,325.1936123346842,337.045998271668,40.488197813343284,-10.479970732745812,-11.349699101653025,0.8697283689072126,0,0,0,0,1,0,0,1,0,0,0,0,4.93055272221894
2012-01-10,325.52851521993585,337.87299060505086,325.52851521993585,336.59283447265625,9100905,328.993353067454,337.01150411791684,48.14258390162511,-9.120707524626368,-10.903900786247693,1.7831932616213244,0,0,0,0,1,0,0,1,0,0,0,0,4.953701815743094
2012-01-11,337.37009406757574,344.2738499991047,334.44399454752795,342.1021423339844,9776083,333.3629495050499,337.39820533408056,50.88000235040984,-7.512329084602015,-10.225586445918557,2.7132573613165416,0,0,0,0,1,0,0,1,0,0,1,0,4.96913454424227
2012-01-12,341.75920582563816,344.25098054376525,334.94689009097124,336.9128723144531,6564892,334.54625711096804,337.36140739662034,48.29406505039631,-6.5805518002766235,-9.49657951679017,2.916027716513547,0,0,0,0,1,0,0,1,0,0,0,0,5.312756368966724
2012-01-13,339.2445977412835,343.33653926001995,332.8894527476725,334.58111572265625,9474828,334.55787664821565,337.1509731485159,47.13482235096948,-5.961543891956694,-8.789572391823475,2.8280284998667806,0,0,0,0,1,0,0,1,0,0,0,1,5.875170919342556
2012-01-16,333.73532402270746,333.73532402270746,325.0713391716234,325.962890625,8212087,331.6928813041483,336.3055357731544,43.0241556396763,-6.0961221038614894,-8.250882334231077,2.154760230369588,0,0,0,0,1,0,0,1,0,0,0,0,6.58344728518518
2012-01-17,327.3573335975853,340.34188687964127,327.3573335975853,339.2674560546875,10493808,334.2177395560879,336.52902250499,50.23900098444732,-5.070756542115362,-7.614857175807934,2.5441006336925724,0,0,0,0,1,0,0,1,0,0,1,0,7.388964861053813
2012-01-18,348.38868216516533,360.2302394316798,346.58273348106053,356.5040283203125,18672849,341.6465024809482,338.0341271824617,57.710440892087256,-2.8346238381662374,-6.658810508279595,3.8241866701133578,0,0,1,0,1,0,1,0,0,0,1,0,8.259309910440429
2012-01-19,360.73313698392667,363.91068138161245,357.57843843156326,359.2015075683594,11070972,347.49817084523136,339.6270450794251,58.754168500334536,-0.8351810806620392,-5.494084622756084,4.658903542094045,0,0,0,0,1,0,1,0,0,0,0,0,8.506206607541108
2012-01-20,361.19038697542703,365.76240185728227,352.98360040266556,362.4019775390625,14641208,352.46610641086784,341.338917876913,60.01509679649285,0.9961597792125758,-4.196035742362352,5.192195521574928,0,0,0,0,1,0,1,0,1,0,1,0,9.670804406853877
2012-01-23,345.3253962210412,356.5040005132485,345.2796763613385,352.75494384765625,13037592,352.5623855564773,342.196066065341,54.59703325846393,1.650054804823128,-3.026817632925256,4.676872437748385,0,0,0,0,1,0,1,0,0,0,0,1,11.4472029397599
2012-01-24,354.1494129499807,361.92184542394,352.2291506763123,358.3327941894531,10287598,354.48585510097917,343.4064371622502,57.01346097643768,2.5885184013870344,-1.9037504260627978,4.492268827449832,0,0,0,0,1,0,1,0,0,0,0,0,13.63146862802911
2012-01-25,360.59598385699525,363.476363297233,357.89848386248883,361.62469482421875,7747155,356.8654683422046,344.771664046368,58.41995871021517,3.5568848778057145,-0.8116233652890952,4.3685082430948095,0,0,0,0,1,0,1,0,0,0,0,0,15.754312419672537
2012-01-27,365.7623901940308,378.51837356329196,365.30519153742154,375.08935546875,11236492,362.9400973846342,347.0416302502955,63.6577874947458,5.34914624404729,0.42053055657818184,4.928615687469108,0,0,0,0,1,0,1,0,1,0,1,0,15.169541612933868
2012-01-30,372.11751287092346,374.3806601652715,362.1961899600967,363.362060546875,9749731,363.08075177205166,348.26260922335445,56.931074744168185,5.756869984582181,1.4877984421789816,4.2690715424032,0,0,0,0,1,0,1,0,0,0,0,0,15.113027741944242
2012-01-31,367.81977702816783,375.2721989257916,366.40246132866395,373.5805358886719,12647685,366.5806798109885,350.1553187199316,60.81641003714484,6.82585533580459,2.5554098209041034,4.270445514900487,0,0,0,0,1,0,1,0,1,0,1,0,14.075351827819956
2012-02-01,374.4034701639981,381.3072532980264,373.0775942692989,380.0270690917969,7625212,371.0628095713122,352.386935968527,63.079279207520365,8.099845307116368,3.6642969181465563,4.435548388969812,0,0,0,0,1,0,1,0,1,0,0,0,13.716901218513733
2012-02-02,381.7644934836406,385.28495113695504,376.80384604760917,379.13555908203125,9896889,373.7537260749069,354.38397176270223,62.54137206563974,8.93456206098773,4.718349946714791,4.216212114272939,0,0,0,0,1,0,1,0,1,0,0,0,13.811267479014928
2012-02-03,379.4784472916283,384.05048967416406,372.9175768955782,383.2732238769531,9225041,376.9268920089394,356.53956390992676,64.07266864271634,9.81679417873272,5.738038793118377,4.078755385614344,0,0,0,0,1,0,1,0,1,0,0,0,14.207511652692784
2012-02-06,386.7479854095144,388.393900366976,376.780943265009,380.8500671386719,8044360,378.23461705218824,358.3525274721811,62.462260241803605,10.202829127430903,6.630996859980882,3.571832267450021,0,0,0,0,1,0,1,0,1,0,0,0,14.138341101793308
2012-02-07,384.9649276904102,389.85700961450675,381.421595876837,386.13079833984375,9723255,380.86667748141303,360.4230630685262,64.55318166530026,10.810261514938247,7.466849790972355,3.3434117239658923,0,0,0,0,1,0,1,0,1,0,1,0,14.42556073453408
2012-02-08,387.2509202725985,395.3433921628517,386.33649486530464,392.4630126953125,7364403,384.73212255271903,362.8101481674351,66.93180825919985,11.668110125929445,8.307101857963772,3.3610082679656728,0,0,0,0,1,0,1,0,1,0,0,0,13.283707156342254
2012-02-09,391.7086862724743,393.14887614306434,385.23925477887843,390.3827819824219,8700075,386.6156756959553,364.8635215002028,65.37966333151691,12.041299492191342,9.053941384809287,2.9873581073820556,0,0,0,0,1,0,1,0,1,0,0,1,12.855804770891387
2012-02-10,388.7825458003604,392.7373560667654,383.1360724920357,385.5364074707031,6900747,386.255919620871,366.40244928399295,61.78488507500912,11.809856162918152,9.60512434043106,2.2047318224870924,0,0,0,0,1,0,1,0,1,0,0,0,12.903869847261182
2012-02-13,384.5533913339453,392.6458907856095,384.50767147551727,388.27960205078125,7053631,386.9304804308413,368.03042618717916,63.02417142557341,11.712771000640089,10.026653672472865,1.6861173281672244,0,0,0,0,1,0,1,0,1,0,0,0,13.2692465648421
2012-02-14,387.2052011496035,391.54861620514845,385.4220983634499,388.1195983886719,6327860,387.3268530834516,369.5248427446737,62.896051148800424,11.490464430360646,10.31941582405042,1.171048606310226,0,0,0,0,1,0,1,0,1,0,0,0,13.846164376562777
2012-02-15,390.5427969422676,391.251468919649,380.8729471059689,382.5188903808594,14500796,385.7241988492539,370.49115450960295,58.41928266552827,10.738567026465944,10.403246064533525,0.33532096193241934,0,0,0,0,1,0,1,0,0,0,0,1,12.564109584373144
2012-02-16,379.93569548463444,379.93569548463444,367.9112579433119,371.45458984375,12805396,380.9676625140853,370.56278018645827,50.73636282488223,9.144474521577138,10.151491755942248,-1.0070172343651098,0,1,0,0,0,1,1,0,0,0,0,1,11.70940638958119
2012-02-17,375.8436637118056,377.8325198295611,370.4258181754249,374.08343505859375,16578320,378.67292002892117,370.82444925757625,52.3401562601578,8.001039561705056,9.72140131709481,-1.720361755389753,0,0,0,0,0,1,1,0,0,0,1,0,11.139604259720391
2012-02-21,373.76340322579836,388.05101434601414,372.6661265907607,385.6735534667969,16825319,381.0064645082132,371.9278179997814,58.72075258920905,7.938573872867551,9.364835828249358,-1.4262619553818077,0,0,0,0,0,1,1,0,0,0,1,0,11.093069506480239
2012-02-22,387.7081461435568,392.00584163103565,379.52420578434555,381.0329895019531,11605231,381.01530617279315,372.6042250047205,55.51600077179728,7.428978001250982,8.977664262849682,-1.5486862615987,0,0,0,0,0,1,1,0,0,0,0,0,11.395379670986921
2012-02-23,380.39284897292384,388.57678859530984,377.9239764808918,383.86761474609375,8817381,381.9660756972267,373.4407830586066,57.05769316908761,7.1711852096167945,8.616368452203105,-1.4451832425863103,0,0,0,0,0,1,1,0,0,0,0,0,11.930253113991391
2012-02-24,381.0786872227091,384.82774411137353,372.39182885240916,374.8835754394531,8651307,379.6052422779687,373.54792135233487,51.02218756633151,6.17081239160018,8.12725724008252,-1.9564448484823398,0,0,0,0,0,1,1,0,0,0,0,0,10.953502075994125
2012-02-27,375.72942920119294,377.4667840760236,349.9203258921665,357.2812805175781,12816779,372.1639216911718,372.3402213483862,41.71227401700377,3.912550191219964,7.284315830310009,-3.371765639090045,0,0,0,1,0,1,0,1,0,0,0,1,10.635668050662721
2012-02-28,360.75593792821746,365.92233787455467,360.13873397172733,364.162109375,10679112,369.49665091911453,371.73314898293216,45.87022123082842,2.6475670064289716,6.356966065533801,-3.70939905910483,0,0,0,0,0,1,0,1,0,0,0,0,10.423778700441801
2012-02-29,368.0712240486242,378.51831019817564,367.65974532655866,375.2492980957031,12851372,371.41419997797743,371.99411646361585,51.832610618880906,2.5107597139402174,5.587724795215085,-3.0769650812748672,0,0,0,0,0,1,0,1,0,0,1,0,8.615852466961126
2012-03-01,371.1573730652335,374.3120718160743,366.26531950173995,370.7687683105469,5981352,371.19905608883397,371.9031847499691,49.4615408313498,2.017540687517055,4.873687973675478,-2.856147286158423,0,0,0,0,0,1,0,1,0,0,0,0,7.743901644640727
2012-03-02,373.19185562995403,373.9919671857165,368.39124263531227,372.2088928222656,5855153,371.53566833331126,371.925867945699,50.24930417775138,1.7230053351286756,4.243551445966117,-2.520546110837442,0,0,0,0,0,1,0,1,0,0,0,0,7.495934429760481
2012-03-05,371.2716954839085,372.16324692779756,363.1334750824672,364.619384765625,6033884,369.23024047741586,371.3838027485669,46.16528682772833,0.8671777885951997,3.568276714491934,-2.7010989258967344,0,0,0,0,0,1,0,1,0,0,0,0,5.997289619840303
2012-03-06,364.3907962828063,369.87723653305784,353.87511444149544,355.0409851074219,16212214,364.5004886874178,370.17147542555074,41.57296289335787,-0.5773135985294857,2.7391586518876503,-3.316472250417136,0,0,0,0,0,1,0,1,0,0,0,1,5.331526413226864
2012-03-07,355.0409321658191,355.4752849122699,343.3594095704341,348.2972106933594,13015675,359.09939602273175,368.54899312770203,38.65726286695079,-2.2404234579566378,1.7432422299187926,-3.9836656878754306,0,0,0,0,0,1,0,1,0,1,0,1,5.221017608817909
2012-03-09,354.4694870206403,356.4354411783642,351.6805471385486,353.7836608886719,7960604,357.32748431137844,367.45391093427,42.20841716402693,-3.0802323241728686,0.7785473191004603,-3.858779643273329,0,0,0,0,0,1,0,1,0,0,0,0,3.4806784058786
2012-03-12,361.19027554672624,367.13391277848274,356.48107434634915,365.099365234375,6941849,359.91811128571067,367.27930025663443,48.79276213737966,-2.800422601190178,0.0627533350423326,-2.86317593623251,0,0,0,0,0,1,0,1,0,0,0,0,2.3204522705857307
2012-03-13,367.3397417997012,375.797972687915,367.2711479210812,374.8835754394531,7437996,364.90659933695815,367.8431775821037,53.704300125814186,-1.7687780143890564,-0.3035529348439452,-1.4652250795451112,0,0,0,0,0,1,0,1,0,0,0,0,1.5469681803904858
2012-03-14,378.5640837494776,379.4784810393159,368.82566810278354,372.391845703125,8133390,367.4016814590138,368.18044696977404,52.3277931387241,-1.1391229123643143,-0.470666930348019,-0.6684559820162953,0,0,0,0,0,1,0,1,0,0,0,0,1.0313121202603235
2012-03-15,373.9920641961683,375.4551281207806,362.7448641524896,364.23077392578125,9349160,366.34471228126966,367.8876124865909,47.98924681802282,-1.2838475991432006,-0.6333030641070553,-0.6505445350361453,0,0,0,0,0,1,0,1,0,0,0,1,0.6875414135068821
2012-03-16,356.61831113708047,364.71081138302924,350.8347062233187,353.1207275390625,11615259,361.93671736720063,366.79284799687696,42.7882167504343,-2.268876651267817,-0.9604177815392076,-1.3084588697286095,0,0,0,0,0,1,0,1,0,0,0,1,0.45836094233792135
2012-03-19,357.0755353610735,357.98993261278827,343.4051555980841,345.2339782714844,7374139,356.3691376686285,365.1946495345292,39.51430740170301,-3.6439093071691673,-1.4971160866651996,-2.1467932205039677,0,0,0,0,0,1,0,1,0,1,0,0,0.3055739615586142
2012-03-20,345.6911297973881,350.40030317207123,343.039349958746,347.7256774902344,4825148,353.4879842758305,363.8997174610138,41.04898107890082,-4.480920033719599,-2.0938768760760795,-2.3870431576435194,0,0,0,0,0,1,0,1,0,0,0,0,0.2037159743724095
2012-03-21,347.47423312304124,353.64647058494637,345.2339599750682,351.15472412109375,6558681,352.71023089091824,362.9550128658987,43.18539707166162,-4.812090871333339,-2.6375196751275314,-2.174571196205808,0,0,0,0,0,1,0,1,0,0,0,0,0.13581064958160632
2012-03-22,350.17175371107925,352.70924835483646,334.67257935125224,336.6614074707031,13496043,347.36062308417985,361.00613306617333,37.07034444563425,-6.172878572385741,-3.3445914545791733,-2.828287117806568,0,0,0,0,0,1,0,1,0,1,0,1,0.09054043305440422
2012-03-23,340.0675991868442,342.67365969070755,337.4615386829808,340.181884765625,12440488,344.9677103113283,359.46271230198886,39.31805919091565,-6.887840792448571,-4.0532413221530526,-2.834599470295519,0,0,0,0,0,1,0,1,0,1,1,0,0.060360288702936145
2012-03-26,340.1132913081816,340.1132913081816,332.386550157901,333.80389404296875,10676952,341.2464382218751,357.5610507618196,36.7565958653492,-7.878288050516517,-4.818250667825746,-3.060037382690771,0,0,0,0,0,1,0,1,0,1,0,1,0.37357352580195746
2012-03-27,337.4157928782496,337.7815517741863,331.5178743413292,334.23822021484375,12550349,338.9103655528647,355.8325850726545,37.0573129824473,-8.529851329588098,-5.560570800178216,-2.9692805294098816,0,0,0,0,0,1,0,1,0,1,1,0,0.9157156838679716
2012-03-28,333.75818811904264,336.45568824652423,329.4147447288716,331.7922058105469,8340545,336.53764563875876,354.05100634202057,36.0185956455946,-9.13825275336768,-6.276107190816109,-2.8621455625515715,0,0,0,0,0,1,0,1,0,1,0,0,1.6104771225786478
2012-03-29,328.271718525591,333.62099843434606,328.271718525591,331.3121032714844,11065337,334.7957981830006,352.365933869053,35.806445010792046,-9.549079681059084,-6.930701688864704,-2.6183779921943797,0,0,0,0,0,1,0,1,0,1,0,1,2.4069847483857654
2012-03-30,333.5295690139704,344.2738208528359,332.43226418061784,343.1765441894531,7973277,337.58938018515147,351.6849729383202,44.50538545647875,-8.815680081878952,-7.307697367467553,-1.5079827144113986,0,0,0,0,0,1,0,1,0,0,0,0,3.2713231655905104
2012-04-02,342.6050102030712,343.29080807436986,337.89583665018574,338.5816345214844,5178348,337.9201316305958,350.714004882631,42.12457487209496,-8.507161166212484,-7.547590127216539,-0.9595710389959446,0,0,0,0,0,1,0,1,0,0,0,0,3.5142154437270072
2012-04-03,340.2732570724928,348.80010889485493,340.2732570724928,344.1366271972656,8083443,339.9922968194857,350.22662886857034,45.89297597006051,-7.72536304258,-7.583144710289231,-0.14221833229076886,0,0,0,0,0,1,0,1,0,0,0,0,4.009476962484672
2012-04-04,340.6162423255418,346.102682602862,339.90757031531115,341.5306396484375,5452018,340.5050777624696,349.582282164779,44.43138351270375,-7.232689866505723,-7.513053741532529,0.28036387502680604,1,0,0,0,1,0,0,1,0,0,0,0,2.672984641656448
2012-04-09,338.353054312754,341.98779732060524,335.6326803482329,339.31317138671875,5266492,340.10777563721933,348.82138931796584,43.171453270801095,-6.941160602806804,-7.398675113787384,0.45751451098058027,0,0,0,0,1,0,0,1,0,0,0,0,2.4486564277709655
2012-04-10,341.07340801723547,341.5306066344883,337.4615107709674,339.5417785644531,3862801,339.9191099462973,348.1338283669259,43.349804132702815,-6.615416469174363,-7.24202338486478,0.6266069156904166,0,0,0,0,1,0,0,1,0,0,0,0,2.96577095184731
2012-04-11,337.8729498625746,337.8729498625746,332.0664717651623,333.8952941894531,7524337,337.91117136068254,347.078863028464,40.00979296818167,-6.735246269386266,-7.140667961769077,0.4054216923828111,0,0,0,0,1,0,0,1,0,0,0,1,3.977180634564873
2012-04-12,335.26694650980954,340.89054613166616,335.26694650980954,339.8389892578125,5436054,338.55377732639255,346.5424540974276,44.828582869889416,-6.278234155616076,-6.968181200538477,0.689947044922401,0,0,0,0,1,0,0,1,0,0,0,0,5.318120423043248
2012-04-13,341.09630829044374,348.3886972219161,337.187217557057,343.61090087890625,6560046,340.23948517723045,346.32525627283184,47.699703582590324,-5.5477361690067255,-6.684092194232127,1.1363560252254015,0,0,0,0,1,0,0,1,0,0,1,0,6.878746948695498
2012-04-16,341.5763401827871,344.4795937736284,336.501407157963,342.0335388183594,4854071,340.83750305760674,346.00728928284406,46.60739165160962,-5.038016074139762,-6.354876970213654,1.3168608960738926,0,0,0,0,1,0,0,1,0,0,0,0,6.585831299130331
2012-04-17,345.09681402752346,345.09681402752346,338.4902511787787,341.2563171386719,6412063,340.97710775129514,345.6553018774892,46.04784219300952,-4.643250024698943,-6.012551581110712,1.3693015564117683,0,0,0,0,1,0,0,1,0,0,0,1,6.723887532753554
2012-04-18,342.9022546225626,346.01123360714735,339.56467631337415,342.2621765136719,6921684,341.4054640054207,345.40391723810984,46.93573970907174,-4.200806360325714,-5.650202536953712,1.4493961766279977,0,0,0,0,1,0,0,1,0,0,1,0,7.149258355169036
2012-04-19,344.68532028697933,344.68532028697933,337.6444049344585,339.0845947265625,8491224,340.63184091246796,344.93574681470557,44.447210813117536,-4.059772334385855,-5.332116496440141,1.272344162054286,0,0,0,0,1,0,0,1,0,0,0,1,7.766172236779357
2012-04-20,338.3530733080418,338.78739792375757,332.8437593636916,334.14678955078125,6886619,338.47015712523904,344.1364502501744,40.82489743432837,-4.296909367009448,-5.1250750705540025,0.8281657035445544,0,0,0,0,1,0,0,1,0,0,0,0,8.510781491186238
2012-04-23,331.860782048478,340.9591189483368,331.10639025276856,336.6385498046875,10202196,337.85962135172184,343.5809765103178,43.33456789356595,-4.234959963573772,-4.947052049157956,0.7120920855841844,0,0,0,0,1,0,0,1,0,0,1,0,8.340520994124159
2012-04-24,337.872976978614,338.55877487902427,330.87778205449086,336.0898742675781,7690849,337.26970565700725,343.0260118633509,42.90308829969106,-4.181931442889891,-4.794027927904343,0.6120964850144528,0,0,0,0,1,0,0,1,0,0,0,0,8.560347329416105
2012-04-25,335.63268468708503,339.65608881755514,332.8666189961105,336.6385498046875,6270138,337.0593203729007,342.55281269363354,43.50883492870114,-4.0489585540047415,-4.645014053124423,0.5960554991196814,0,0,0,0,1,0,0,1,0,0,0,0,9.04023155294407
2012-04-26,337.0043276913957,342.4450478274916,335.4041042872616,340.63909912109375,7005751,338.2525799556317,342.4110411991906,47.85290869180348,-3.5795033986804583,-4.43191192223563,0.8524085235551713,0,0,0,0,1,0,0,1,0,0,0,0,8.693487701962713
2012-04-27,338.9245312009272,341.59918524729187,336.7299779361796,339.2445983886719,5769578,338.5832527666451,342.17646700128574,46.51029955738243,-3.2821468152015996,-4.201958900828823,0.9198120856272238,0,0,0,0,1,0,0,1,0,0,0,0,8.795658467975143
