,Date,Open,High,Low,Close,Volume,5EMA,26EMA,rsi,macd,macdSignal,macdHist,macd_crossover,macd_crossunder,ema_crossover,ema_crossunder,rsi_buy,rsi_sell,volume_buy,volume_sell,totalScore
14,2021-10-08,3904.89990234375,3905.60009765625,3823.60009765625,3850.0,80001,3850.0,3850.0,,,,,0,0,0,0,0,0,0,0,0
15,2021-10-11,3889.699951171875,3924.60009765625,3786.050048828125,3809.60009765625,127777,3825.76005859375,3829.0231276292066,,,,,0,0,0,1,0,0,0,1,0
16,2021-10-12,3838.75,3850.0,3780.0,3789.14990234375,71424,3808.4184056332233,3814.6970649219134,,,,,0,0,0,0,0,0,0,0,0
17,2021-10-13,3799.89990234375,3811.85009765625,3737.0,3779.39990234375,122941,3796.3645658052883,3804.8295207362244,,,,,0,0,0,0,0,0,0,1,0
18,2021-10-14,3801.949951171875,3819.89990234375,3765.0,3780.5,93229,3790.274377036433,3799.1874045279797,,,,,0,0,0,0,0,0,0,0,0
19,2021-10-18,3809.89990234375,3819.949951171875,3733.699951171875,3749.199951171875,86911,3775.2652259310385,3789.175316306377,,,,,0,0,0,0,0,0,0,0,0
20,2021-10-19,3709.199951171875,3808.75,3703.10009765625,3737.300048828125,76696,3761.823451230687,3779.9495688996285,,,,,0,0,0,0,0,0,0,0,0
21,2021-10-20,3737.0,3737.0,3511.35009765625,3543.10009765625,201532,3685.9554140748915,3741.7872503489652,,,,,0,0,0,0,0,0,0,1,0
22,2021-10-21,3580.0,3720.0,3335.449951171875,3621.949951171875,487252,3664.0504616933417,3724.0247318302377,,,,,0,0,0,0,0,0,1,0,0
23,2021-10-22,3608.89990234375,3725.0,3580.64990234375,3693.949951171875,192338,3674.1928425878864,3719.874704807837,,,,,0,0,0,0,0,0,0,0,5
24,2021-10-25,3680.0,3752.0,3312.14990234375,3726.39990234375,997538,3691.79873794722,3720.7210249954305,,,,,0,0,0,0,0,0,1,0,5
25,2021-10-26,3755.0,3780.0,3512.5,3560.300048828125,372705,3647.6253822097424,3701.010780414356,,,,,0,0,0,0,0,0,0,0,5
26,2021-10-27,3590.0,3613.199951171875,3488.0,3521.949951171875,186998,3605.517210346135,3680.0338365664384,,,,,0,0,0,0,0,0,0,0,5
27,2021-10-28,3530.0,3644.949951171875,3465.550048828125,3593.39990234375,141206,3601.4642242258237,3670.3038147430066,,,,,0,0,0,0,0,0,0,0,5
28,2021-10-29,3599.85009765625,3749.0,3552.949951171875,3700.199951171875,254944,3634.4514647922524,3673.5378443859045,41.44097395135432,,,,0,0,0,0,0,0,0,0,5
29,2021-11-01,3700.0,3725.0,3643.5,3681.64990234375,227937,3650.2082660756923,3674.3864322872605,40.51606415477493,,,,0,0,0,0,0,0,0,0,5
30,2021-11-02,3651.0,3709.0,3651.0,3698.449951171875,47493,3666.3051654709857,3676.829089597611,41.7833277896247,,,,0,0,0,0,0,0,0,0,0
31,2021-11-03,3700.0,3718.39990234375,3669.050048828125,3699.75,92491,3677.4609921201177,3679.0936351346313,41.8865036466043,,,,0,0,0,0,0,0,0,0,0
32,2021-11-04,3725.0,3730.0,3650.0,3676.050048828125,9741,3676.990465438166,3678.8001893743194,40.47811204425506,,,,0,0,0,0,0,0,0,0,0
33,2021-11-08,3639.75,3690.0,3609.89990234375,3657.0,118570,3670.3249724540055,3676.744265818266,39.33327736545916,,,,0,0,0,0,0,1,0,1,0
34,2021-11-09,3719.89990234375,3719.89990234375,3591.050048828125,3624.25,194358,3654.9635685597336,3671.891839257493,37.376159004364226,,,,0,0,0,0,0,1,0,1,0
35,2021-11-10,3599.0,3614.449951171875,3564.050048828125,3601.35009765625,95213,3637.090022664126,3665.4887347807708,36.02631432220393,,,,0,0,0,0,0,1,0,0,0
36,2021-11-11,3586.0,3598.0,3530.0,3551.14990234375,129447,3608.440763104465,3655.280588260632,33.19601994826692,,,,0,0,0,0,0,1,0,1,0
37,2021-11-12,3552.0,3583.0,3425.0,3449.75,145918,3555.540699637013,3637.20570277899,28.350986661028816,,,,0,0,0,0,0,1,0,1,0
38,2021-11-15,3459.85009765625,3680.0,3449.75,3627.75,406972,3579.6114196764124,3636.3855188054586,43.84506719896027,,,,0,0,0,0,0,0,1,0,0
39,2021-11-16,3611.0,3615.25,3492.35009765625,3502.39990234375,115986,3553.873567716386,3624.909014734,37.667570006753,,,,0,0,0,0,0,1,0,0,5
40,2021-11-17,3502.39990234375,3544.949951171875,3476.0,3491.199951171875,57343,3532.9819944901014,3613.587311670618,37.16373618116807,,,,0,0,0,0,0,1,0,0,5
