,Date,Open,High,Low,Close,Volume,5EMA,26EMA,rsi,macd,macdSignal,macdHist,macd_crossover,macd_crossunder,ema_crossover,ema_crossunder,rsi_buy,rsi_sell,volume_buy,volume_sell,totalScore
14,2021-10-08,695.1500244140625,699.5499877929688,688.9000244140625,695.5,6297352,695.5,695.5,,,,,0,0,0,0,0,0,0,0,0
15,2021-10-11,693.0999755859375,696.0499877929688,685.0,690.8499755859375,8792050,692.7099853515625,693.0855642465444,,,,,0,0,0,1,0,0,0,1,0
16,2021-10-12,691.0,698.4000244140625,684.2000122070312,686.3499755859375,8579567,689.6973491467927,690.665532638076,,,,,0,0,0,0,0,0,0,1,0
17,2021-10-13,689.0,696.7999877929688,683.0999755859375,689.9000244140625,7062149,689.7815373347355,690.4515299910295,,,,,0,0,0,0,0,0,0,0,0
18,2021-10-14,693.0,694.0,681.8499755859375,685.7999877929688,9820591,688.2530751883701,689.3728181695533,,,,,0,0,0,0,0,0,0,1,0
19,2021-10-18,700.0,701.9500122070312,679.6500244140625,680.5999755859375,8574445,685.4565290178572,687.6156877697374,,,,,0,0,0,0,0,0,0,1,0
20,2021-10-19,699.0,699.0,675.4500122070312,681.0999755859375,7328862,683.9140678950455,686.4569021344051,,,,,0,0,0,0,0,0,0,0,0
21,2021-10-20,683.4000244140625,713.9000244140625,681.4000244140625,708.4500122070312,21217306,692.4247911639294,690.000537119551,,,,,0,0,1,0,0,0,1,0,0
22,2021-10-21,710.9500122070312,712.3499755859375,689.2000122070312,696.0499877929688,8908979,693.6654627555588,690.8971985125612,,,,,0,0,0,0,0,0,0,0,10
23,2021-10-22,698.5,705.2999877929688,684.25,694.5,6587256,693.9485510206572,691.3943500528853,,,,,0,0,0,0,0,0,0,0,10
24,2021-10-25,693.0,704.0,675.0,691.0999755859375,9540441,692.987920001378,691.3561695912642,,,,,0,0,0,0,0,0,0,0,10
25,2021-10-26,695.0,709.8499755859375,689.0,696.2000122070312,10953878,694.0669337361339,691.951311978189,,,,,0,0,0,0,0,0,1,0,10
26,2021-10-27,699.4000244140625,714.6500244140625,694.0,702.3499755859375,11878571,696.8422076849449,693.1695135441927,,,,,0,0,0,0,0,0,1,0,10
27,2021-10-28,702.75,706.0499877929688,684.4000244140625,689.75,8884507,694.4700125320453,692.7854614783475,,,,,0,0,0,0,0,0,0,0,5
28,2021-10-29,692.2000122070312,701.0,677.0499877929688,685.3499755859375,8602343,691.4230419771989,691.9811240402101,44.683078237382475,,,,0,0,0,1,0,0,0,0,5
29,2021-11-01,689.9500122070312,722.7999877929688,689.5999755859375,712.5,17121001,698.4594070870039,694.1275670241466,57.65444903871918,,,,0,0,1,0,0,0,1,0,5
30,2021-11-02,712.5,723.0999755859375,709.5499877929688,713.9500122070312,7725455,703.628188229125,696.13971831703,58.21796161194758,,,,0,0,0,0,0,0,0,0,10
31,2021-11-03,725.75,732.5,696.0,699.0999755859375,23261507,702.1177620007044,696.4321865161132,50.7669170180285,,,,0,0,0,0,0,0,0,1,10
32,2021-11-04,704.0,704.7999877929688,699.2000122070312,701.0999755859375,1064714,701.7783467546107,696.8822289248471,51.664173228613265,,,,0,0,0,0,0,0,0,0,10
33,2021-11-08,707.4500122070312,714.9000244140625,704.0,709.0,7565546,704.18628864021,698.0250268415301,55.14181066008083,,,,0,0,0,0,0,0,0,0,10
34,2021-11-09,711.7000122070312,716.4500122070312,705.1500244140625,713.2000122070312,5278131,707.1914656577218,699.4277610430489,56.916541560411495,,,,0,0,0,0,0,0,0,0,10
35,2021-11-10,717.5,738.0,707.3499755859375,735.4500122070312,15180490,716.6122403283543,702.6975164028407,64.85026373437907,,,,0,0,0,0,1,0,1,0,0
36,2021-11-11,735.0,738.5999755859375,724.25,728.5999755859375,7421118,720.6085081674811,705.0100824220766,61.11872238394363,,,,0,0,0,0,1,0,0,0,5
37,2021-11-12,733.0,745.0,725.25,743.5,9207508,728.2394587478104,708.3949841941504,65.73700592611465,,,,0,0,0,0,1,0,0,0,5
38,2021-11-15,740.0,746.0,736.2000122070312,737.5499877929688,5454742,731.3430913399851,710.9238778426625,62.54230988790478,,,,0,0,0,0,1,0,0,0,5
39,2021-11-16,741.3499755859375,742.0499877929688,727.0499877929688,730.2999877929688,4639931,730.9953809775996,712.5835336371132,58.793010219497596,,,,0,0,0,0,0,0,0,0,5
40,2021-11-17,724.5499877929688,732.3499755859375,716.25,720.0499877929688,8002927,727.3468523651684,713.2157493944966,53.87557448677446,,,,0,0,0,0,0,0,0,1,5
41,2021-11-18,720.5999755859375,723.4500122070312,708.0,714.3499755859375,4469597,723.0145092698674,713.3107816972113,51.305681380202884,,,,0,0,0,0,0,0,0,0,0
42,2021-11-22,740.0,755.9500122070312,733.0999755859375,742.0999755859375,36884348,729.3763811418738,715.699712605695,61.04732643670575,,,,0,0,0,0,1,0,1,0,0
43,2021-11-23,745.0,761.0,735.7000122070312,758.9000244140625,18240414,739.2176468890731,719.2528355866831,65.54180005139814,,,,0,0,0,0,1,0,1,0,5
44,2021-11-24,764.0,781.7999877929688,756.25,758.9000244140625,21653712,745.7784622075866,722.4872857084996,65.54180005139814,,,,0,0,0,0,1,0,0,0,5
45,2021-11-25,759.0499877929688,768.5,752.7999877929688,765.1500244140625,8483653,752.2356645763782,725.9418145920977,67.17588069795224,,,,0,0,0,0,1,0,0,0,5
46,2021-11-26,763.0,763.0,733.0999755859375,738.75,11142921,747.7404361048318,726.9718255280015,55.25605805557806,,,,0,0,0,0,0,0,0,0,5
47,2021-11-29,752.0,755.0,727.0999755859375,739.3499755859375,15885643,744.9436130507415,727.9609785150252,55.44953206333606,15.499225660278512,14.655008233469744,0.8442174268087683,0,0,0,0,0,0,1,0,5
48,2021-11-30,740.0,750.2000122070312,722.6500244140625,728.25,14272616,739.3790715456482,727.9839405399688,51.051391569688356,13.607105941655163,14.445427775106827,-0.8383218334516638,0,1,0,0,0,0,0,0,5
49,2021-12-01,733.0,737.4000244140625,718.25,722.25,10488561,733.6693784163006,727.5308282375986,48.79824558451179,11.490976749666515,13.854537570018765,-2.36356082035225,0,0,0,0,0,0,0,0,5
50,2021-12-02,723.9000244140625,735.7000122070312,714.1500244140625,732.5499877929688,11507427,733.2962480946337,727.9255033547518,52.66078514292497,10.523740918918861,13.188378239798784,-2.6646373208799226,0,0,0,0,0,0,0,0,5
51,2021-12-03,730.0,734.6500244140625,716.2999877929688,718.3499755859375,11024093,728.3141562446212,727.1759617526592,47.35674685631868,8.513241890633594,12.253350969965746,-3.740109079332152,0,0,0,0,0,0,0,0,5
52,2021-12-06,718.0,721.9000244140625,693.8499755859375,697.5999755859375,8804487,718.0760946361994,724.8705374643565,40.877587728012294,5.185776932397175,10.839836162452032,-5.654059230054857,0,0,0,1,0,0,0,0,5
53,2021-12-07,702.3499755859375,705.7000122070312,694.0999755859375,698.8499755859375,10238693,711.6673877065232,722.8500851296712,41.39773673021544,2.6194066439509243,9.195750258751811,-6.576343614800887,0,0,0,0,0,0,0,0,0
54,2021-12-08,705.0,719.0,702.2999877929688,715.1500244140625,8296393,712.8282666790278,722.2543179282259,47.84182640523956,1.87915567896232,7.732431342793913,-5.853275663831593,0,0,0,0,0,0,0,0,0
55,2021-12-09,716.7999877929688,723.9500122070312,711.0,713.9500122070312,9069515,713.2021818700583,721.6139110876259,47.42833498108644,1.1820446251600742,6.422353999267146,-5.240309374107071,0,0,0,0,0,0,0,0,0
56,2021-12-10,711.0,718.9000244140625,707.0,710.7000122070312,4251339,712.3681252933662,720.7748127772968,46.26215129732677,0.36314514283446897,5.21051222798061,-4.847367085146141,0,0,0,0,0,0,0,0,0
57,2021-12-13,715.0,718.4000244140625,698.3499755859375,703.0999755859375,9896899,709.2787420023672,719.4197171223125,43.56454087420027,-0.8888519044631948,3.990639401491849,-4.879491305955044,0,0,0,0,0,0,0,1,0
58,2021-12-14,701.0,706.2999877929688,688.4000244140625,691.5999755859375,9275631,703.3858197933756,717.2923496135306,39.78420069472662,-2.7770108229505013,2.6371093566033785,-5.41412017955388,0,0,0,0,0,1,0,1,0
59,2021-12-15,691.75,694.9000244140625,684.0999755859375,685.4500122070312,7674319,697.407217217126,714.8631947391666,37.89059920386219,-4.715286133211293,1.166630258640444,-5.881916391851737,0,0,0,0,0,1,0,0,0
60,2021-12-16,689.9000244140625,689.9000244140625,677.5999755859375,681.4000244140625,9633006,692.071486254529,712.3160280309869,36.653349149609426,-6.503218395296813,-0.36733947214700735,-6.135878923149805,0,0,0,0,0,1,0,1,0
61,2021-12-17,681.0,685.7000122070312,661.0999755859375,666.0499877929688,13850460,683.3976534034013,708.8015111339399,32.34270009335924,-9.054413620034552,-2.1047543017245163,-6.949659318310036,0,0,0,0,0,1,0,1,0
62,2021-12-20,659.1500244140625,661.1500244140625,645.0999755859375,658.25,11812939,675.0151022492144,704.9686968188242,30.387068695653657,-11.572250345179441,-3.9982535104155015,-7.573996834763939,0,0,0,0,0,1,0,1,0
63,2021-12-21,663.9500122070312,670.9000244140625,659.2000122070312,667.0,8084499,672.3434014952861,702.0949284867479,35.125998009367656,-12.715031251259688,-5.741609058584339,-6.97342219267535,0,0,0,0,0,1,0,0,0
64,2021-12-22,667.0,686.0,667.0,684.75,8522226,676.4789343345146,700.7842435874502,43.524896499032465,-12.049517359997594,-7.00319071886699,-5.046326641130604,0,0,0,0,0,0,0,0,0
65,2021-12-23,689.0,689.0,675.5,678.75,5602466,677.2359562235374,699.1216866582412,41.565931241646744,-11.869419384108596,-7.976436451915311,-3.892982932193285,0,0,0,0,0,0,0,0,0
66,2021-12-24,682.0999755859375,682.8499755859375,672.6500244140625,677.0499877929688,3756020,677.1739667466524,697.4585974201702,41.00282768854365,-11.728666452173911,-8.72688245196703,-3.0017840002068805,0,0,0,0,0,0,0,0,0
67,2021-12-27,674.9500122070312,678.3499755859375,668.6500244140625,675.75,3658572,676.6993111642878,695.8249510870793,40.55043231056192,-11.588432651924336,-9.299192491958491,-2.2892401599658445,0,0,0,0,0,0,0,0,0
68,2021-12-28,679.8499755859375,683.5,675.0499877929688,680.0499877929688,3892590,677.8162033740788,694.6392294348892,42.79857479343705,-11.003481985601184,-9.64005039068703,-1.3634315949141538,0,0,0,0,0,0,0,0,0
