,id,ticker,Entry Type,buy_date,buy_price,sell_date,sell_price,change_pct,pnl,pnl_pct,quantity,num_days,stock,initial_capital,ending_value,returns,accuracy,profit,avg_pl,avg_profit,avg_loss,max_profit,max_loss
0,332,,long,2002-09-17,44.02795066833496,2002-09-26,44.52505873355717,1.13,368.0023533811862,0.37,1150,7,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
1,333,,long,2002-12-02,46.40847396850586,2002-12-03,49.28182294844839,6.19,3084.2636440249116,2.97,1150,1,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
2,334,,long,2003-01-08,49.33110008239746,2003-01-14,47.65337619491538,-3.4,-2058.8621240403772,-1.96,1100,4,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
3,335,,long,2003-02-28,46.243493270874026,2003-05-16,47.73908856171845,3.23,1373.0116335381972,1.29,1050,54,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
4,336,,long,2003-06-24,53.66791000366211,2003-07-09,63.5521258286476,18.42,10132.264540986913,8.61,1050,11,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
5,337,,long,2003-08-08,64.58060874938965,2003-09-17,72.96587415915238,12.98,7299.155199551075,5.4,900,28,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
6,338,,long,2003-11-10,73.07299194335937,2003-11-24,71.19530473070589,-2.57,-1841.2902351013722,-1.31,850,10,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
7,339,,long,2003-12-04,76.9202392578125,2003-12-16,75.85130026554968,-1.39,-1168.3097606131087,-0.84,850,8,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
8,340,,long,2003-12-26,84.27799987792969,2004-01-06,80.24496845854047,-4.79,-3271.5580170466187,-2.4,750,7,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
9,341,,long,2004-01-15,84.92722244262696,2004-03-30,74.21186022706124,-12.62,-8275.230285678821,-6.47,750,53,APOLLOHOSP,100000,120403.77950096087,20.403779500960866,46.590909090909086,20403.77950096087,231.86113069273716,3905.614642297724,-2972.9025709201237,15183.388739471902,-15215.917018476928
