,id,ticker,Entry Type,buy_date,buy_price,sell_date,sell_price,change_pct,pnl,pnl_pct,quantity,num_days,stock,initial_capital,ending_value,returns,accuracy,profit,avg_pl,avg_profit,avg_loss,max_profit,max_loss
0,2194,,long,1996-04-18,61.099900817871095,1996-04-25,62.003861559090694,1.48,559.0902339958242,0.56,850,5,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
1,2195,,long,1996-06-04,67.55731506347657,1996-06-12,66.1098824884363,-2.14,-1371.8135761152741,-1.38,800,6,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
2,2196,,long,1996-07-08,70.21695480346679,1996-07-16,67.96137471532182,-3.21,-1898.9525603869083,-1.94,750,6,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
3,2197,,long,1996-08-01,59.85393714904785,1997-03-12,47.4858477485203,-20.66,-8807.938279225882,-9.89,700,158,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
4,2198,,long,1997-04-09,45.5254102100213,1997-04-24,49.642307360890946,9.04,4122.889801514214,4.43,1050,11,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
5,2199,,long,1997-05-15,50.49727363586426,1997-06-17,50.20865423707411,-0.57,-539.0343799896333,-0.58,1100,23,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
6,2200,,long,1997-07-07,59.65028038024902,1997-07-14,62.1454491895082,4.18,2138.9984826136792,2.26,950,5,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
7,2201,,long,1997-09-08,65.12530479431152,1997-10-22,73.1891845957992,12.38,5840.4381170306,5.81,750,28,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
8,2202,,long,1997-12-18,68.83267975430734,1998-01-06,73.10206434912661,6.2,2989.1363299593027,2.88,750,13,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
9,2203,,long,1998-02-27,78.25578689575195,1998-03-09,77.91600806940548,-0.43,-521.6979330214317,-0.49,800,6,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
10,2204,,long,1998-03-19,84.49757690429688,1998-03-27,92.3577776352092,9.3,5629.867516374985,5.04,750,6,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
11,2205,,long,1998-04-22,110.87289800432275,1998-07-21,110.65506648528196,-0.2,-396.53246881199715,-0.34,600,64,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
12,2206,,long,1998-07-31,117.1920036315918,1998-08-07,116.4274470049375,-0.65,-677.4875403600456,-0.58,550,5,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
13,2207,,long,1998-09-09,95.96278915405273,1998-10-05,104.89360929288495,9.31,4264.553670969171,3.54,500,17,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
14,2208,,long,1998-12-07,98.59846878051758,1998-12-17,96.16972808666827,-2.46,-1690.9662525502067,-1.37,600,8,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
15,2209,,long,1999-01-27,121.48098983764649,1999-02-16,133.3088589170903,9.74,6225.059160063887,4.81,550,14,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
16,2210,,long,1999-03-01,138.8285820007324,1999-03-12,175.7847213059549,26.62,18163.456349304553,11.81,500,9,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
17,2211,,long,1999-04-20,164.49051818847656,1999-05-05,186.45818311114644,13.35,8506.307008028254,4.72,400,11,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
18,2212,,long,1999-07-05,193.12360076904298,1999-07-15,191.2285284133507,-0.98,-1065.5106456228318,-0.57,400,8,DRREDDY,100000,301482.33390444797,201.48233390444798,52.991452991452995,201482.33390444794,1722.0712299525464,8656.359253988634,-6094.762542597223,39355.599345631876,-55907.02624849715
