,id,ticker,Entry Type,buy_date,buy_price,sell_date,sell_price,change_pct,pnl,pnl_pct,quantity,num_days,stock,initial_capital,ending_value,returns,accuracy,profit,avg_pl,avg_profit,avg_loss,max_profit,max_loss
0,297,,long,2002-09-13,15.581964683532714,2002-09-20,15.086858096531499,-3.18,-1947.5548139647035,-1.99,3500,5,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
1,298,,long,2002-10-31,14.768246078491211,2002-12-03,14.794856196350501,0.18,-112.1804990818569,-0.11,3450,23,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
2,299,,long,2003-04-02,14.24004831314087,2003-04-03,14.230313575671524,-0.07,-236.69788742674612,-0.24,3550,1,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
3,300,,long,2003-05-19,15.639074516296386,2003-05-20,15.460614993387763,-1.14,-842.3061567479704,-0.87,3500,1,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
4,301,,long,2003-06-17,16.7378870010376,2003-06-18,17.61361623552624,5.23,2622.8352410504203,2.64,3250,1,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
5,302,,long,2003-07-21,19.048065757751466,2003-08-05,20.82989700784846,9.35,5021.122207469089,4.8,2950,11,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
6,303,,long,2003-09-02,21.877881050109863,2003-10-09,21.68301592519799,-0.89,-719.0666430993505,-0.66,2550,27,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
7,304,,long,2003-10-30,21.981352233886717,2003-11-10,24.814192950859628,12.89,7259.011510499056,6.28,2650,7,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
8,305,,long,2003-12-01,26.223891067504884,2003-12-23,26.92402972993803,2.67,1425.2227700118278,1.15,2400,16,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
9,306,,long,2004-01-06,29.113829040527342,2004-01-14,28.220845315170312,-3.07,-2166.4541092471154,-1.75,2150,6,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
10,307,,long,2004-01-28,27.20691661834717,2004-02-23,27.501880844567037,1.08,380.37059415278105,0.31,2050,18,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
11,308,,long,2004-04-07,27.820373153686525,2004-04-13,27.501884242230396,-1.14,-922.6368664331194,-0.75,2150,4,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
12,309,,long,2004-05-19,27.68103942871094,2004-08-12,27.29346356253886,-1.4,-995.0497443091554,-0.81,2000,61,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
13,310,,long,2004-10-11,33.71747741699219,2004-10-13,4.371739864349365,-87.03,-52959.44877696991,-76.34,1800,2,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
14,311,,long,2004-11-24,33.76294498443603,2004-12-09,34.910084915497976,3.4,1767.1392747086315,2.48,1750,11,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
15,312,,long,2005-01-18,40.64437561035156,2005-02-09,41.565532171815946,2.27,1210.7787934400815,1.67,1600,14,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
16,313,,long,2005-04-13,40.03808403015137,2005-04-28,38.947446665704646,-2.72,-1810.482217465728,-2.57,1450,10,AMBUJACEM,100000,53120.49392299598,-46.879506077004024,51.42857142857142,-46879.506077004015,-1339.414459342972,2909.2802799284605,-5838.032418571548,7259.011510499056,-52959.44877696991
