,id,ticker,Entry Type,buy_date,buy_price,sell_date,sell_price,change_pct,pnl,pnl_pct,quantity,num_days,stock,initial_capital,ending_value,returns,accuracy,profit,avg_pl,avg_profit,avg_loss,max_profit,max_loss
0,195,,long,2008-01-23,149.90390319824218,2008-04-24,123.76119245635275,-17.44,-6672.510233299655,-7.15,250,61,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
1,196,,long,2008-06-18,120.08818969726562,2008-08-06,111.2553941487291,-7.36,-3253.4189506799794,-3.61,350,35,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
2,197,,long,2008-10-07,84.21345443725586,2008-12-30,60.517998524206746,-28.14,-10793.213468537419,-13.61,450,54,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
3,198,,long,2009-03-18,61.22300796508789,2009-04-16,71.98638676928809,17.58,6823.0240095754425,7.92,650,17,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
4,199,,long,2009-05-13,82.4835594177246,2009-05-22,104.45782427334103,26.64,15120.267461764006,14.94,700,7,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
5,200,,long,2009-07-15,101.68897094726563,2009-08-12,102.73896172184456,1.03,320.56745462035485,0.31,500,20,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
6,201,,long,2009-08-27,108.87358093261719,2009-10-26,98.06819199269276,-9.92,-6731.563491465028,-6.99,600,38,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
7,202,,long,2009-11-05,99.11447982788086,2009-11-23,101.07229453003808,1.98,934.4646920648304,0.96,600,12,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
8,203,,long,2010-01-06,111.17950897216797,2010-01-18,120.07948700654043,8.01,5062.476025449029,4.95,600,8,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
9,204,,long,2010-02-03,120.51654281616212,2010-03-10,134.55240546079503,11.65,7439.14861144345,6.73,550,23,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
10,205,,long,2010-03-29,145.02058868408204,2010-06-23,132.86109753661034,-8.38,-6357.627259956541,-5.69,500,60,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
11,206,,long,2010-08-09,149.0928512573242,2010-08-13,150.24915792070124,0.78,250.93019025943755,0.22,450,4,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
12,207,,long,2010-09-20,158.01485900878907,2010-09-28,158.06285379041256,0.03,-262.8722897887124,-0.23,450,6,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
13,208,,long,2010-10-22,164.79396245124835,2011-02-28,139.88065551835672,-15.12,-10209.062467532336,-10.04,400,87,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
14,209,,long,2011-04-04,135.94075469970704,2011-04-07,146.21098690124808,7.55,4852.964359169562,4.55,500,3,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
15,210,,long,2011-05-17,134.0047523498535,2011-05-27,144.803413503929,8.06,5120.5224111839625,4.58,500,8,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
16,211,,long,2011-06-30,153.39398956298828,2011-07-08,154.04313945322616,0.42,15.424034492452734,0.01,450,6,ADANIPORTS,100000,191393.410575332,91.393410575332,57.971014492753625,91393.41057533203,1324.542182251189,6850.783764808633,-6297.860000586665,41748.90784342154,-34617.88222927118
