,id,ticker,Entry Type,buy_date,buy_price,sell_date,sell_price,change_pct,pnl,pnl_pct,quantity,num_days,stock,initial_capital,ending_value,returns,accuracy,profit,avg_pl,avg_profit,avg_loss,max_profit,max_loss
0,1520,,long,2002-12-16,5.70773491859436,2002-12-17,5.716797028550467,0.16,-116.49976077764705,-0.12,8450,1,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
1,1521,,long,2003-02-07,6.454993241351437,2003-04-10,5.79342150842906,-10.25,-6071.706777434147,-6.47,8850,44,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
2,1522,,long,2003-05-28,6.141961232772887,2003-06-10,6.073747891202922,-1.11,-796.7449344340854,-0.86,8600,9,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
3,1523,,long,2003-07-24,9.1767822265625,2003-08-05,11.77372823352278,28.3,15074.765417636649,13.95,5900,8,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
4,1524,,long,2003-08-21,12.650961971282959,2003-09-04,13.549131206831259,7.1,4186.556793500756,3.48,4950,10,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
5,1525,,long,2003-09-26,15.22268362045288,2003-10-08,16.17020043478692,6.22,3715.870394138956,2.9,4200,8,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
6,1526,,long,2003-10-31,15.810758542465717,2003-11-12,17.78051171087695,12.46,7324.896917432513,5.26,3850,8,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
7,1527,,long,2003-12-17,19.90650291442871,2004-02-03,18.274147016891835,-8.2,-6151.38191063826,-4.38,3600,34,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
8,1528,,long,2004-02-09,19.229602432250978,2004-02-20,24.154652286594974,25.61,17659.726908908007,11.17,3650,9,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
9,1529,,long,2004-03-19,24.023335454899996,2004-04-19,25.784137560868082,7.33,5481.917627790614,3.02,3300,21,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
10,1530,,long,2004-05-18,22.925162506103515,2004-07-21,23.22606638873524,1.31,667.5245594945546,0.36,3200,46,CADILAHC,100000,311699.8536925111,211.69985369251108,56.52173913043478,211699.85369251113,2301.085366222947,7782.995824986466,-4825.398230169627,52987.979413194094,-25767.913969336165
