,id,ticker,Entry Type,buy_date,buy_price,sell_date,sell_price,change_pct,pnl,pnl_pct,quantity,num_days,stock,initial_capital,ending_value,returns,accuracy,profit,avg_pl,avg_profit,avg_loss,max_profit,max_loss
0,1457,,long,1996-04-08,10.436822986602783,1996-04-26,11.145127296447754,6.79,3392.216087322237,3.28,5100,14,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
1,1458,,long,1996-06-13,10.75406789779663,1996-07-25,10.656304541745339,-0.91,-646.6868642797297,-0.61,4600,30,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
2,1459,,long,1996-10-17,11.633946961380692,1997-01-09,11.531292669540727,-0.88,-700.2284241784963,-0.66,4700,58,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
3,1460,,long,1997-03-03,13.980288432228981,1997-05-26,12.220531741340476,-12.59,-7520.457074627921,-7.68,4150,57,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
4,1461,,long,1997-07-07,13.383436489105225,1997-07-17,15.544518030126378,16.15,8623.225091129027,8.09,4100,8,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
5,1462,,long,1997-10-13,16.668808521195658,1997-11-03,17.597566093872103,5.57,2838.741917372824,2.52,3300,15,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
6,1463,,long,1997-11-17,19.088468551635742,1997-12-04,20.52561075565564,7.53,4481.1163498375445,3.74,3300,13,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
7,1464,,long,1998-02-24,20.486499214172362,1998-03-05,21.01931333921295,2.6,1304.4272498080697,1.04,2900,7,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
8,1465,,long,1998-04-01,25.030098342895506,1998-04-02,25.152302799363447,0.49,54.59913545855713,0.04,2500,1,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
9,1466,,long,1998-05-18,28.707988357543947,1998-07-16,30.869065624536336,7.53,4288.0386339592815,3.27,2100,43,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
10,1467,,long,1998-07-31,34.25015983581543,1998-08-10,36.309520070276214,6.01,3836.4817492971993,2.75,2000,6,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
11,1468,,long,1998-08-25,36.290537643432614,1998-11-09,35.47197528836893,-2.26,-1827.9660237618443,-1.29,1900,53,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
12,1469,,long,1998-12-03,39.60987777709961,1998-12-10,39.585738428283264,-0.06,-319.4285171474494,-0.23,1750,5,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
13,1470,,long,1999-01-11,48.66065943654143,1999-01-19,48.527642544579244,-0.27,-474.72056909041885,-0.34,1450,6,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
14,1471,,long,1999-03-01,59.61261978149414,1999-03-26,63.38152122896202,6.32,4051.3501402640163,2.8,1150,19,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
15,1472,,long,1999-04-21,76.15513534545899,1999-07-21,62.34278687595966,-18.14,-13384.877098245057,-9.89,950,65,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
16,1473,,long,1999-08-06,72.96925430297851,1999-08-17,75.45454026782959,3.41,2188.438375709457,1.59,1000,7,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
17,1474,,long,1999-09-22,81.58988087638492,2000-01-20,67.31536434250089,-17.5,-12386.477970673539,-9.72,850,86,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
18,1475,,long,2000-03-10,38.31742057800293,2000-04-04,42.98232138375022,12.17,5402.761586188537,4.07,1200,16,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
19,1476,,long,2000-05-04,40.77227897644043,2000-06-08,45.15014168023531,10.74,6729.628579970438,4.72,1600,25,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
20,1477,,long,2000-07-10,47.066768646240234,2000-07-13,48.73821701028087,3.55,2441.733348000529,1.61,1650,3,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
21,1478,,long,2000-09-20,51.4823616027832,2000-10-02,49.325016021728516,-4.19,-3420.4924876403766,-2.27,1450,8,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
22,1479,,long,2000-10-13,54.52888374328613,2000-10-23,55.017384044797986,0.9,404.1116489035311,0.27,1500,6,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
23,1480,,long,2001-03-28,54.56139054158363,2001-11-06,41.262902159994674,-24.37,-16862.67120874014,-12.51,1250,159,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
24,1481,,long,2001-12-04,46.92001609802246,2001-12-12,45.483107700940714,-3.06,-2838.0006281894234,-2.15,1750,6,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
25,1482,,long,2002-07-19,42.37320060729981,2002-09-09,41.09234023383787,-3.02,-2388.855900987957,-1.84,1650,36,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
26,1483,,long,2002-11-26,45.794613373254336,2003-04-17,40.097553553150924,-12.44,-10857.361684819012,-9.14,1850,101,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
27,1484,,long,2003-05-12,43.240309143066405,2003-05-15,41.90346977225235,-3.09,-2863.5411644249148,-2.47,1900,3,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
28,1485,,long,2003-06-09,44.20410995483398,2003-07-18,41.321890818813,-6.52,-5495.88804762289,-4.98,1800,29,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
29,1486,,long,2003-12-05,45.59894943237305,2003-12-15,49.69595048219178,8.98,6640.899124982331,5.67,1700,6,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
30,1487,,long,2004-02-09,55.44183120727539,2004-02-24,52.011923475904126,-6.19,-5284.982099069555,-4.73,1450,11,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
31,1488,,long,2004-03-19,50.44104499816895,2004-06-21,47.41116673273213,-6.01,-4838.374033347935,-4.53,1500,65,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
32,1489,,long,2004-08-25,52.602620697021486,2004-08-26,52.816276820083324,0.41,4.509324844205935,0.0,1600,1,BRITANNIA,100000,46490.0453032108,-53.509954696789194,47.61904761904761,-53509.95469678921,-849.3643602664954,2850.503031834685,-4212.880171267568,8623.225091129027,-30044.707202924532
