,id,ticker,Entry Type,buy_date,buy_price,sell_date,sell_price,change_pct,pnl,pnl_pct,quantity,num_days,stock,initial_capital,ending_value,returns,accuracy,profit,avg_pl,avg_profit,avg_loss,max_profit,max_loss
0,627,,long,1999-03-03,2.077625739574432,1999-05-19,1.9220030343625978,-7.49,-3836.9350267151635,-3.99,23450,55,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
1,628,,long,1999-06-01,2.061664144351994,1999-06-28,2.2744813479898736,10.32,5481.290904738311,5.39,26850,19,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
2,629,,long,1999-07-12,2.4783267736434937,1999-07-29,2.5033596683008623,1.01,351.11985732208075,0.34,23300,13,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
3,630,,long,1999-08-18,2.5176647901535034,1999-09-02,2.5748843909804195,2.27,1053.5728552081216,1.0,22400,11,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
4,631,,long,1999-10-11,2.78945825800214,1999-12-15,2.9468121031666823,5.64,3012.448936731529,2.76,20650,47,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
5,632,,long,2000-01-04,3.862327123897752,2000-02-08,5.86501524434881,51.85,31731.734971433038,22.06,16000,25,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
6,633,,long,2000-02-25,5.593221941581949,2000-04-13,5.292817919686448,-5.37,-4607.118253137938,-2.69,14300,33,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
7,634,,long,2000-04-27,4.988123750686645,2000-05-15,5.033334044526782,0.91,361.1518778833418,0.21,14350,12,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
8,635,,long,2000-07-13,5.2761177062988285,2000-07-25,5.595882648001714,6.06,4142.491079820555,2.36,13900,8,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
9,636,,long,2000-09-07,6.065907669067383,2000-09-14,5.825344014888205,-3.97,-3489.3692796215805,-1.98,13200,5,AXISBANK,100000,507470.14000406547,407.4701400040655,65.51724137931035,407470.14000406564,3512.673620724704,13640.986094971035,-15731.120080343326,55561.01448302084,-80747.42650478115
