,id,ticker,Entry Type,buy_date,buy_price,sell_date,sell_price,change_pct,pnl,pnl_pct,quantity,num_days,stock,initial_capital,ending_value,returns,accuracy,profit,avg_pl,avg_profit,avg_loss,max_profit,max_loss
0,1410,,long,2004-06-10,38.47851982116699,2004-07-13,40.053474972311825,4.09,1843.25851002524,1.81,1300,23,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
1,1411,,long,2004-09-24,40.3618896484375,2004-10-05,39.90782682525877,-1.12,-798.9829329639513,-0.78,1300,7,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
2,1412,,long,2005-01-12,39.30848388671875,2005-03-16,33.998124562807035,-13.51,-6821.215676013454,-7.1,1250,43,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
3,1413,,long,2005-04-04,31.91461524963379,2005-06-07,32.04277968677814,0.4,0.3869532708641259,0.0,1550,45,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
4,1414,,long,2005-07-14,33.2724214553833,2005-07-15,33.6148550107497,1.03,344.28735401631764,0.36,1650,1,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
5,1415,,long,2005-08-31,35.04060230255127,2005-10-18,36.65877114673222,4.62,368.69252432059574,0.38,250,32,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
6,1416,,long,2006-03-29,35.430965423583984,2006-05-05,34.97583595420808,-1.28,-834.3203009840844,-0.87,1400,23,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
7,1417,,long,2006-05-22,34.022417068481445,2006-08-23,28.921611539662326,-14.99,-7840.040379053111,-8.9,1500,66,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
8,1418,,long,2006-09-19,29.787416648864745,2006-12-11,27.10526277185198,-9.0,-5172.487586330269,-6.24,1850,56,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
9,1419,,long,2006-12-29,27.748904037475587,2007-01-09,27.99317182666947,0.88,265.5672749311883,0.32,2000,6,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
10,1420,,long,2007-01-18,29.474248920750078,2007-02-01,29.879522522897407,1.38,544.4755125940641,0.65,1900,8,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
11,1421,,long,2007-02-20,37.49566421508789,2007-02-28,31.316391084281342,-16.48,-9475.345862107932,-12.76,1500,6,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
12,1422,,long,2007-03-06,34.37508602142334,2007-03-28,35.369111739435354,2.89,1324.5328498599556,1.75,1550,15,BIOCON,100000,41813.83727473739,-58.18616272526261,37.142857142857146,-58186.16272526262,-1662.4617921503607,1625.3943186073338,-3605.2858575980895,7605.178986492244,-11068.275254515527
