,Entry_Date,Exit_Date,Entry,Exit,profit
100,2017-06-22,2017-08-18,691.4310913085938,765.9010620117188,744.69970703125
101,2017-09-11,2017-10-05,795.2653198242188,801.34228515625,60.7696533203125
102,2017-10-17,2017-11-20,850.153076171875,895.3662719726562,452.1319580078125
103,2017-11-29,2017-12-18,919.8202514648438,895.5120849609375,-243.0816650390625
104,2018-01-15,2018-02-09,922.8829956054688,873.002685546875,-498.8031005859375
105,2018-03-05,2018-03-14,898.5263061523438,903.3392333984376,48.12927246093864
106,2018-04-18,2018-05-25,912.0416259765624,895.317626953125,-167.23999023437386
107,2018-06-14,2018-07-05,980.0557861328124,943.591552734375,-364.64233398437386
108,2018-07-17,2018-09-18,1068.6700439453123,1190.7646484375,1220.9460449218773
109,2018-11-26,2018-12-20,1085.69287109375,1103.987548828125,182.94677734375
110,2019-01-24,2019-05-15,1220.40771484375,1229.653076171875,92.45361328125
111,2019-06-03,2019-06-24,1330.713623046875,1235.03369140625,-956.79931640625
112,2019-08-28,2019-09-12,1242.7584228515625,1190.66943359375,-520.889892578125
113,2019-10-01,2019-12-16,1283.681884765625,1541.126708984375,2574.4482421875
114,2020-04-21,2020-05-27,1217.2303466796875,1435.524658203125,2182.943115234375
115,2020-06-10,2020-09-04,1561.2464599609375,2070.589111328125,5093.426513671875
116,2020-09-16,2020-10-06,2317.09619140625,2203.262451171875,-1138.33740234375
117,2021-01-06,2021-01-14,1908.1116943359373,1954.3131103515625,462.0141601562523
118,2021-01-27,2021-02-04,1888.9234619140625,1918.1295166015625,292.060546875
119,2021-02-18,2021-03-25,2061.069580078125,1985.0640869140625,-760.054931640625
120,2021-05-26,2021-07-01,1963.73291015625,2097.949951171875,1342.17041015625
