,Entry_Date,Exit_Date,Entry,Exit,profit
50,2012-11-12,2013-01-03,382.2872314453125,410.9942626953125,287.0703125
51,2013-02-04,2013-03-05,434.0131530761719,414.5650329589844,-194.481201171875
52,2013-03-18,2013-04-11,467.6230773925781,425.7590026855469,-418.6407470703125
53,2013-05-10,2013-06-11,433.62054443359375,422.989990234375,-106.3055419921875
54,2013-07-11,2013-08-13,459.2433166503906,414.491943359375,-447.51373291015625
55,2013-09-24,2013-11-28,457.2176513671875,476.6405334472656,194.22882080078125
56,2014-03-13,2014-04-30,466.1607666015625,476.9237365722656,107.62969970703125
57,2014-05-20,2014-06-05,499.3468017578125,481.59716796875,-177.496337890625
58,2014-06-17,2014-08-26,533.4072875976561,578.5079956054688,451.00708007812614
59,2014-09-10,2014-10-09,622.1815185546875,625.0513916015625,28.69873046875
60,2014-10-17,2014-11-03,610.69287109375,623.57275390625,128.798828125
61,2014-11-12,2014-12-24,614.4137573242188,694.9840698242188,805.703125
62,2015-01-14,2015-02-13,803.9375,788.7679443359375,-151.695556640625
63,2015-03-13,2015-03-31,771.260986328125,774.0277709960938,27.6678466796875
64,2015-04-16,2015-04-28,784.4747924804688,730.2842407226562,-541.905517578125
65,2015-07-10,2015-08-25,763.1004028320312,817.6486206054688,545.482177734375
66,2015-10-12,2015-11-03,824.4612426757812,783.3187255859375,-411.4251708984375
67,2015-12-01,2016-01-25,812.565673828125,845.2760009765625,327.103271484375
68,2016-02-10,2016-02-19,843.3037719726562,822.2826538085938,-210.211181640625
69,2016-03-03,2016-03-31,846.863525390625,835.4629516601562,-114.0057373046875
70,2016-04-26,2016-06-20,843.640625,958.98486328125,1153.4423828125
71,2016-07-15,2016-08-25,992.2566528320312,1069.63330078125,773.7664794921875
72,2016-09-09,2016-10-04,1133.3236083984375,1153.441650390625,201.180419921875
73,2016-10-14,2016-10-27,1166.20849609375,1049.8538818359377,-1163.5461425781227
74,2017-01-12,2017-04-12,905.1771240234376,1037.9163818359377,1327.3925781250011
75,2017-05-03,2017-05-29,1084.89404296875,1111.7037353515623,268.0969238281227
76,2017-07-25,2017-08-22,1117.0892333984377,1097.03173828125,-200.57495117187727
77,2017-09-06,2017-10-04,1171.433349609375,1120.9256591796877,-505.0769042968727
78,2017-10-27,2017-11-13,1150.550537109375,1143.7889404296875,-67.615966796875
79,2018-01-03,2018-02-05,1111.6156005859377,1104.0223388671877,-75.9326171875
80,2018-03-20,2018-04-02,1077.154296875,1119.6468505859377,424.9255371093773
81,2018-04-12,2018-06-11,1134.2977294921875,1249.2655029296875,1149.677734375
82,2018-07-11,2018-08-17,1329.99169921875,1369.946044921875,399.54345703125
83,2018-11-15,2019-01-31,1292.49609375,1384.9503173828125,924.542236328125
84,2019-02-08,2019-02-25,1420.4417724609375,1370.8812255859375,-495.60546875
85,2019-03-20,2019-04-22,1427.6478271484375,1415.0982666015625,-125.49560546875
86,2019-06-10,2019-06-28,1394.7545166015625,1338.7509765625,-560.035400390625
87,2019-07-25,2019-09-19,1474.48388671875,1531.7049560546875,572.210693359375
88,2019-09-30,2019-11-01,1736.980224609375,1744.3411865234375,73.609619140625
89,2019-12-24,2020-01-14,1780.97900390625,1796.4833984375,155.0439453125
90,2020-01-21,2020-02-03,1788.1878662109375,1844.3787841796875,561.9091796875
91,2020-02-10,2020-03-05,1846.205810546875,1858.5311279296875,123.253173828125
92,2020-03-17,2020-03-23,1716.8944091796875,1485.7244873046875,-2311.69921875
93,2020-04-22,2020-05-13,1797.6031494140625,1550.0238037109375,-2475.79345703125
94,2020-06-05,2020-06-23,1624.634765625,1669.599609375,449.6484375
95,2020-06-30,2021-02-02,1673.1192626953125,2448.62255859375,7755.032958984375
96,2021-03-31,2021-05-03,2521.922607421875,2566.399658203125,444.7705078125
97,2021-05-20,2021-07-16,2777.056884765625,2985.7744140625,2087.17529296875
98,2021-07-28,2021-08-06,3000.556884765625,2962.951171875,-376.05712890625
