Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
2014-04-15,2014-04-15,2015-04-30,135.66387939453122,304.7835388183594,1691.1965942382815
2014-04-16,2014-04-16,2015-06-11,131.52125549316406,314.6603698730469,1831.3911437988281
2014-04-17,2014-04-17,2015-06-12,131.95086669921878,325.53106689453125,1935.8020019531248
2014-04-21,2014-04-21,2015-06-15,134.46714782714844,319.3502502441406,1848.8310241699219
2014-04-22,2014-04-22,2015-06-16,134.09890747070312,322.5183410644531,1884.1943359375
2014-04-23,2014-04-23,2015-06-17,131.76675415039062,330.6558532714844,1988.8909912109375
2014-04-24,2014-04-24,2015-06-18,131.76675415039062,326.1522216796875,1943.8546752929688
2014-04-25,2014-04-25,2015-06-19,141.37155151367188,323.9470520019531,1825.7550048828125
2014-04-28,2014-04-28,2015-06-22,169.75631713867188,339.2903137207031,1695.3399658203125
2014-04-29,2014-04-29,2015-06-23,168.8663787841797,347.5209655761719,1786.5458679199219
2014-04-30,2014-04-30,2015-06-24,164.5396728515625,336.33966064453125,1717.9998779296875
2014-05-02,2014-05-02,2015-07-20,171.8123016357422,342.7925720214844,1709.8027038574219
2014-05-05,2014-05-05,2015-07-21,171.13719177246094,340.5349426269531,1693.9775085449219
2014-05-06,2014-05-06,2015-07-22,171.35202026367188,342.5103454589844,1711.583251953125
2014-05-07,2014-05-07,2015-09-02,173.53073120117188,333.0406494140625,1595.0991821289062
2014-05-08,2014-05-08,2015-09-03,166.2274169921875,343.67059326171875,1774.4317626953125
2014-05-09,2014-05-09,2015-09-04,169.5721893310547,332.1626281738281,1625.9043884277344
2014-05-12,2014-05-12,2015-09-07,165.76710510253906,329.2778015136719,1635.1069641113281
2014-05-13,2014-05-13,2015-09-08,168.71298217773438,325.35821533203125,1566.4523315429688
2014-05-14,2014-05-14,2015-09-14,170.4007110595703,314.9163818359375,1445.1567077636719
2014-05-15,2014-05-15,2015-09-15,166.7797393798828,308.6763916015625,1418.9665222167969
2014-05-16,2014-05-16,2015-09-16,174.81954956054688,299.7083435058594,1248.887939453125
2014-05-19,2014-05-19,2015-09-18,187.76910400390625,301.6838684082031,1139.1476440429688
2014-05-20,2014-05-20,2015-09-21,182.4297332763672,295.22430419921875,1127.9457092285156
2014-05-23,2014-05-23,2015-09-22,188.7817840576172,290.1131591796875,1013.3137512207031
2014-05-26,2014-05-26,2015-09-23,189.2727508544922,291.649658203125,1023.7690734863281
2014-05-27,2014-05-27,2015-09-24,187.09405517578125,292.55902099609375,1054.649658203125
2014-05-28,2014-05-28,2015-09-28,190.8991241455078,284.9393005371094,940.4017639160156
2014-05-29,2014-05-29,2015-09-29,189.4875640869141,276.75515747070307,872.6759338378897
2014-05-30,2014-05-30,2015-09-30,185.22218322753903,287.4164733886719,1021.9429016113284
2014-06-02,2014-06-02,2015-10-01,187.49295043945312,284.71978759765625,972.2683715820312
2014-06-03,2014-06-03,2015-10-05,185.68247985839844,283.46551513671875,977.8303527832031
2014-06-04,2014-06-04,2015-10-06,188.9658966064453,291.4615173339844,1024.9562072753906
2014-07-04,2014-07-04,2015-10-07,216.4300994873047,281.5213623046875,650.9126281738281
2014-07-07,2014-07-07,2015-10-08,210.0473480224609,278.79336547851557,687.4601745605466
2014-07-08,2014-07-08,2015-10-09,198.01834106445312,284.0926818847656,860.743408203125
2014-07-09,2014-07-09,2015-10-12,196.9443359375,292.9980163574219,960.5368041992188
2014-07-10,2014-07-10,2015-10-13,197.0363922119141,298.26593017578125,1012.2953796386716
2014-07-11,2014-07-11,2015-10-14,197.0363922119141,294.9421081542969,979.0571594238279
2014-07-14,2014-07-14,2015-10-15,195.44070434570312,298.79901123046875,1033.5830688476562
2014-07-15,2014-07-15,2015-10-16,201.79275512695312,298.8617248535156,970.689697265625
2014-08-27,2014-08-27,2015-10-19,201.7913818359375,306.0737609863281,1042.8237915039062
2014-08-28,2014-08-28,2015-10-20,196.3560028076172,302.1227722167969,1057.6676940917969
2014-09-01,2014-09-01,2015-11-10,203.56175231933602,284.2807922363281,807.190399169921
2014-09-02,2014-09-02,2015-11-13,201.60504150390625,272.7728271484375,711.6778564453125
2014-09-03,2014-09-03,2015-11-16,212.97265625,275.43814086914057,624.6548461914057
2014-09-04,2014-09-04,2015-11-17,229.43402099609366,278.91879272460943,494.84771728515767
2014-09-05,2014-09-05,2015-11-18,234.99362182617188,279.10693359375,441.13311767578125
2014-09-08,2014-09-08,2015-11-19,236.48448181152344,282.1485290527344,456.6404724121094
2014-09-09,2014-09-09,2015-11-20,239.83883666992188,287.9809265136719,481.4208984375
2014-09-10,2014-09-10,2015-11-23,236.1738586425781,277.16278076171875,409.88922119140653
2014-09-11,2014-09-11,2015-11-24,232.1982879638672,274.08984375,418.9155578613281
2014-09-12,2014-09-12,2015-11-26,228.4711761474609,269.9193725585937,414.48196411132784
2014-09-15,2014-09-15,2015-11-27,225.0236358642578,264.0556640625,390.3202819824219
2014-09-16,2014-09-16,2015-11-30,212.59996032714844,260.7318115234375,481.3185119628906
2014-09-17,2014-09-17,2015-12-01,213.28326416015625,266.62692260742193,533.4365844726568
2014-09-18,2014-09-18,2015-12-02,223.25326538085938,266.281982421875,430.28717041015625
2014-09-19,2014-09-19,2015-12-03,219.2776641845703,264.275146484375,449.9748229980469
2014-09-22,2014-09-22,2015-12-04,220.48898315429688,262.70730590820307,422.18322753906193
2014-11-19,2014-11-19,2015-12-07,216.1096343994141,259.47760009765625,433.6796569824216
2014-11-20,2014-11-20,2015-12-08,219.4640350341797,253.70794677734366,342.4391174316398
2014-11-21,2014-11-21,2015-12-09,217.53836059570312,247.56198120117188,300.2362060546875
2014-11-24,2014-11-24,2015-12-10,220.42686462402344,256.12237548828125,356.9551086425781
2014-11-25,2014-11-25,2015-12-11,213.2211456298828,248.7221527099609,355.01007080078097
2014-11-26,2014-11-26,2015-12-14,210.27052307128903,254.0841827392578,438.1365966796878
2014-11-27,2014-11-27,2015-12-15,210.27052307128903,262.83273315429693,525.622100830079
2014-11-28,2014-11-28,2015-12-16,214.80517578125,266.15655517578125,513.5137939453125
2014-12-01,2014-12-01,2015-12-17,213.28326416015625,267.81845092773443,545.3518676757818
2014-12-02,2014-12-02,2015-12-18,214.18397521972656,264.74551391601557,505.61538696289006
2014-12-03,2014-12-03,2015-12-21,215.36422729492188,268.50833129882807,531.4410400390619
2015-01-05,2015-01-05,2016-01-18,214.74302673339844,243.32879638671875,285.8576965332031
2015-01-06,2015-01-06,2016-01-19,204.3382110595703,245.80599975585938,414.6778869628906
2015-01-07,2015-01-07,2016-01-20,200.6732482910156,234.20396423339844,335.3071594238284
2015-01-08,2015-01-08,2016-01-21,206.72976684570312,236.86929321289062,301.395263671875
2015-01-09,2015-01-09,2016-01-22,206.45025634765625,250.3527374267578,439.0248107910156
2015-01-12,2015-01-12,2016-01-25,205.36317443847656,251.8578643798828,464.9468994140625
2015-01-13,2015-01-13,2016-01-27,214.1529083251953,259.10128784179693,449.4837951660162
2015-01-20,2015-01-20,2016-01-28,230.6763916015625,257.533447265625,268.570556640625
2015-01-21,2015-01-21,2016-01-29,226.2970428466797,274.15252685546875,478.5548400878906
2015-01-22,2015-01-22,2016-02-01,223.8433837890625,274.77969360351557,509.3630981445307
2015-01-23,2015-01-23,2016-02-02,222.4146270751953,260.88864135742193,384.7401428222662
2015-02-02,2015-02-02,2016-02-16,244.62193298339844,253.01806640625,83.96133422851562
2015-02-03,2015-02-03,2016-02-17,258.59854125976557,248.09503173828125,-105.03509521484318
