,Entry_Date,Exit_Date,Entry,Exit,profit
100,2016-08-17,2016-10-03,65.61312866210939,65.43415069580078,-1.7897796630860796
101,2016-10-14,2016-11-09,67.10316467285156,61.36857986450195,-57.345848083496094
102,2016-12-12,2017-01-02,65.60532379150389,64.53543090820311,-10.698928833007812
103,2017-01-11,2017-04-18,65.77651214599611,71.51109313964844,57.345809936523295
104,2017-06-30,2017-08-11,68.943359375,66.63314056396484,-23.102188110351562
105,2017-08-30,2017-09-05,67.59063720703125,68.19995880126953,6.0932159423828125
106,2017-09-19,2017-10-06,73.64028930664062,70.20200347900389,-34.38285827636733
107,2017-10-30,2017-11-17,74.81539154052734,77.4267578125,26.113662719726562
108,2017-11-24,2018-01-24,81.51789093017578,79.90755462646484,-16.103363037109375
109,2018-04-16,2018-05-15,76.42573547363281,70.72427368164062,-57.014617919921875
110,2018-08-02,2018-08-17,66.22027587890625,63.18307876586914,-30.371971130371094
111,2018-08-30,2018-10-01,70.039794921875,62.53882217407226,-75.00972747802741
112,2018-11-01,2018-12-19,70.26988220214844,73.16903686523438,28.991546630859375
113,2019-03-13,2019-04-26,67.92295837402344,62.49280548095703,-54.30152893066406
114,2019-06-03,2019-06-25,62.90696716308594,63.43976974487305,5.328025817871094
115,2019-07-03,2019-07-26,70.66405487060547,59.6123275756836,-110.51727294921868
116,2019-09-17,2019-10-11,61.19114685058594,58.46409606933594,-27.2705078125
117,2020-01-01,2020-02-12,55.115089416503906,53.58411407470703,-15.30975341796875
118,2020-05-28,2020-09-18,35.30810546875,55.50837707519531,202.00271606445312
119,2020-11-14,2021-01-28,55.26145553588867,76.15116882324219,208.89713287353516
120,2021-02-11,2021-04-20,86.71949768066406,92.44811248779295,57.28614807128892
121,2021-05-11,2021-07-02,108.00428771972656,120.9499969482422,129.4570922851564
122,2021-08-09,2021-08-27,132.05000305175778,127.25,-48.00003051757784
