Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
1998-02-25,1998-02-25,1998-04-28,26.451303482055664,25.23810577392578,-12.131977081298828
1998-02-26,1998-02-26,1998-04-29,26.478530883789066,24.820600509643555,-16.579303741455114
1998-02-27,1998-02-27,1998-04-30,26.38777160644531,24.829673767089844,-15.580978393554652
1998-03-02,1998-03-02,1998-05-01,26.905113220214844,24.829673767089844,-20.75439453125
1998-03-03,1998-03-03,1998-05-04,26.00353813171387,24.212486267089844,-17.91051864624027
1998-03-04,1998-03-04,1998-05-05,26.526935577392567,24.39401054382324,-21.32925033569329
1998-03-05,1998-03-05,1998-05-06,26.12455749511719,24.061214447021484,-20.633430480957067
1998-03-06,1998-03-06,1998-05-07,25.722171783447266,24.061214447021484,-16.609573364257812
1998-03-09,1998-03-09,1998-05-08,26.1578311920166,23.22620010375977,-29.316310882568324
1998-03-10,1998-03-10,1998-05-11,25.77662849426269,23.51664161682129,-22.599868774414027
1998-03-11,1998-03-11,1998-05-12,25.27440643310547,22.59691429138184,-26.774921417236293
1998-03-12,1998-03-12,1998-05-13,25.25323486328125,22.236879348754886,-30.163555145263636
1998-04-16,1998-04-16,1998-05-14,25.67376136779785,22.73002815246582,-29.437332153320312
1998-04-17,1998-04-17,1998-05-15,25.797809600830078,22.80264091491699,-29.951686859130895
1998-07-22,1998-07-22,1998-07-30,17.735048294067386,16.978693008422848,-7.5635528564453836
1998-07-23,1998-07-23,1998-07-31,17.13601303100586,18.300804138183594,11.647911071777344
1998-07-24,1998-07-24,1998-08-03,16.64286994934082,17.828838348388672,11.859683990478516
1998-07-27,1998-07-27,1998-08-04,16.25259017944336,18.05271339416504,18.001232147216797
1998-08-13,1998-08-13,1998-08-21,17.586801528930664,16.927263259887695,-6.5953826904296875
1998-08-14,1998-08-14,1998-08-24,17.417373657226562,16.821369171142578,-5.960044860839844
1998-09-18,1998-09-18,1998-10-14,17.087608337402347,16.812286376953125,-2.753219604492223
1998-09-21,1998-09-21,1998-10-15,17.317541122436527,16.46134376525879,-8.56197357177738
1998-09-24,1998-09-24,1998-10-16,18.29172706604004,15.977275848388672,-23.144512176513672
1998-09-25,1998-09-25,1998-10-19,18.19491195678711,15.726167678833008,-24.687442779541016
1998-09-28,1998-09-28,1998-10-20,18.179784774780273,15.898613929748535,-22.811708450317383
1998-09-29,1998-09-29,1998-10-21,17.76530647277832,15.898613929748535,-18.66692543029785
1998-09-30,1998-09-30,1998-10-22,17.98011016845703,15.813901901245115,-21.66208267211916
1998-10-01,1998-10-01,1998-10-23,17.98011016845703,16.06198501586914,-19.181251525878906
1998-10-05,1998-10-05,1998-10-26,16.612613677978516,16.83346939086914,2.20855712890625
1998-10-06,1998-10-06,1998-10-27,16.893978118896484,17.084579467773438,1.9060134887695312
1998-10-07,1998-10-07,1998-10-28,17.23585319519043,17.73202133178711,4.961681365966797
1998-10-08,1998-10-08,1998-10-29,16.709428787231445,18.134401321411133,14.249725341796875
1998-10-09,1998-10-09,1998-10-30,16.651945114135742,18.113222122192386,14.612770080566442
1998-10-12,1998-10-12,1998-12-08,16.337297439575195,18.470230102539066,21.329326629638707
1998-11-04,1998-11-04,1998-12-09,17.70781707763672,18.076923370361328,3.6910629272460938
1998-11-05,1998-11-05,1998-12-10,17.76227569580078,18.21306800842285,4.507923126220703
1998-11-06,1998-11-06,1999-03-15,17.974058151245114,27.349855422973643,93.7579727172853
1998-11-09,1998-11-09,1999-03-16,18.46417617797852,29.540267944335927,110.76091766357408
1998-11-10,1998-11-10,1999-03-17,18.570066452026367,28.196969985961914,96.26903533935547
1998-11-11,1998-11-11,1999-04-13,18.47325134277344,25.14129638671875,66.6804504394531
1998-11-12,1998-11-12,1999-04-14,18.497453689575195,25.14129638671875,66.43842697143555
1998-11-13,1998-11-13,1999-04-15,18.827224731445312,23.13241004943848,43.051853179931676
1998-11-16,1998-11-16,1999-04-16,18.53376007080078,24.983964920043945,64.50204849243164
1998-11-17,1998-11-17,1999-04-19,18.69713592529297,23.900867462158203,52.037315368652344
1998-11-18,1998-11-18,1999-04-20,18.848403930664066,24.74798583984375,58.99581909179684
1998-11-19,1998-11-19,1999-04-21,18.39459228515625,24.082393646240234,56.878013610839844
1998-11-20,1998-11-20,1999-04-22,17.916574478149414,23.319982528686523,54.034080505371094
1998-11-23,1998-11-23,1999-04-23,17.59587860107422,22.92365455627441,53.27775955200192
1998-11-24,1998-11-24,1999-04-26,17.60797882080078,21.09024810791016,34.822692871093786
1998-11-25,1998-11-25,1999-04-27,17.60797882080078,21.09024810791016,34.822692871093786
1998-12-28,1998-12-28,1999-04-28,21.783071517944336,21.783071517944336,0.0
1998-12-29,1998-12-29,1999-04-29,21.302024841308594,22.569679260253906,12.676544189453125
1998-12-30,1998-12-30,1999-04-30,22.39118003845215,22.84197425842285,4.507942199707031
1998-12-31,1998-12-31,1999-05-03,21.450271606445312,22.115861892700195,6.655902862548828
1999-01-01,1999-01-01,1999-05-04,21.48052406311035,23.41680145263672,19.362773895263672
1999-01-04,1999-01-04,1999-05-05,21.486574172973643,23.658830642700195,21.72256469726552
1999-01-05,1999-01-05,1999-05-06,21.783071517944336,25.14129638671875,33.58224868774414
1999-01-06,1999-01-06,1999-05-07,22.418405532836914,24.99001884460449,25.716133117675746
1999-01-07,1999-01-07,1999-05-10,22.35790252685547,25.52854347229004,31.706409454345703
1999-01-08,1999-01-08,1999-06-04,23.59227752685547,25.05052947998047,14.58251953125
1999-01-11,1999-01-11,1999-06-07,23.900867462158203,26.47550392150879,25.74636459350586
1999-01-12,1999-01-12,1999-06-08,24.512006759643555,27.228839874267567,27.168331146240128
1999-01-13,1999-01-13,1999-06-09,23.91598892211914,26.036823272705078,21.208343505859375
1999-01-14,1999-01-14,1999-06-10,22.87221908569336,25.446861267089844,25.746421813964844
1999-01-15,1999-01-15,1999-06-21,22.448659896850586,25.13524055480957,26.865806579589844
1999-01-18,1999-01-18,1999-06-22,22.962980270385746,24.84479904174805,18.818187713623047
1999-01-19,1999-01-19,1999-06-23,22.025102615356445,24.03398513793945,20.088825225830043
1999-01-20,1999-01-20,1999-06-24,22.025102615356445,23.737497329711914,17.123947143554688
1999-01-21,1999-01-21,1999-06-25,22.962980270385746,23.23225021362305,2.692699432373047
1999-02-16,1999-02-16,1999-06-28,27.718950271606445,23.35326766967773,-43.656826019287145
1999-02-17,1999-02-17,1999-06-29,27.36800765991211,23.050724029541016,-43.17283630371094
1999-02-18,1999-02-18,1999-06-30,27.425485610961914,23.02046775817871,-44.05017852783203
