Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
2014-03-07,2014-03-07,2015-07-22,384.4889526367188,431.294921875,468.05969238281193
2014-03-10,2014-03-10,2015-09-04,376.8662109375,452.8104553222656,759.4424438476562
2014-03-11,2014-03-11,2015-09-07,373.1281433105469,460.25323486328125,871.2509155273438
2014-04-04,2014-04-04,2015-09-08,379.69329833984375,459.5688781738281,798.7557983398438
2014-05-06,2014-05-06,2015-09-09,377.2431640625,456.3180236816406,790.7485961914062
2014-05-07,2014-05-07,2015-09-10,363.6415710449219,456.66009521484375,930.1852416992188
2014-05-08,2014-05-08,2015-09-11,365.4949035644531,449.1746520996094,836.7974853515625
2014-05-09,2014-05-09,2015-09-14,372.0181884765625,449.81622314453125,777.9803466796875
2014-05-20,2014-05-20,2015-09-15,370.8873291015625,462.7341003417969,918.4677124023438
2014-05-21,2014-05-21,2015-09-16,365.7461853027344,465.5145263671875,997.6834106445312
2014-05-22,2014-05-22,2015-10-27,366.0288696289063,460.9375915527344,949.0872192382807
2014-05-23,2014-05-23,2015-10-28,374.0913696289063,470.134033203125,960.4266357421869
2014-06-04,2014-06-04,2015-10-29,394.9807434082031,469.6636047363281,746.82861328125
2014-06-05,2014-06-05,2015-10-30,398.8131103515625,461.237060546875,624.239501953125
2014-06-06,2014-06-06,2015-11-02,400.0172119140625,475.6947937011719,756.7758178710938
2014-06-09,2014-06-09,2015-11-03,409.5666198730469,476.293701171875,667.2708129882812
2014-06-10,2014-06-10,2015-11-04,419.702392578125,464.44512939453125,447.4273681640625
2014-06-11,2014-06-11,2015-11-05,422.8227233886719,457.6440124511719,348.212890625
2014-06-12,2014-06-12,2015-11-06,418.5820007324219,456.3607482910156,377.7874755859375
2014-06-13,2014-06-13,2015-11-16,423.3042907714844,441.3896484375,180.85357666015625
2014-06-16,2014-06-16,2015-11-17,423.5766296386719,447.8486022949219,242.7197265625
2014-06-17,2014-06-17,2015-11-18,424.4980163574219,442.03131103515625,175.33294677734375
2014-06-18,2014-06-18,2015-11-19,421.31488037109375,457.1735229492188,358.58642578125057
2014-06-19,2014-06-19,2015-11-20,425.23095703125,457.6012268066406,323.70269775390625
2014-06-20,2014-06-20,2015-11-23,420.728515625,461.1086730957031,403.80157470703125
2014-06-23,2014-06-23,2015-11-24,419.3672790527344,459.86822509765625,405.00946044921875
2014-06-24,2014-06-24,2015-11-26,417.6919860839844,453.0670776367188,353.7509155273443
2014-06-25,2014-06-25,2015-11-27,422.6446533203125,457.087890625,344.432373046875
2014-06-26,2014-06-26,2015-11-30,428.71771240234375,456.3607482910156,276.43035888671875
2014-06-27,2014-06-27,2015-12-01,445.156982421875,463.80352783203125,186.4654541015625
2014-06-30,2014-06-30,2015-12-02,450.6646728515625,461.9642028808594,112.99530029296875
2014-07-01,2014-07-01,2015-12-03,441.6387023925781,464.1884765625,225.49774169921875
2014-07-02,2014-07-02,2015-12-04,439.9215087890625,458.8416442871094,189.20135498046875
2014-07-03,2014-07-03,2015-12-07,442.5915832519531,465.9422302246094,233.5064697265625
