Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
2010-10-06,2010-10-06,2011-05-11,118.12006378173828,98.0010986328125,-201.1896514892578
2010-10-07,2010-10-07,2011-05-12,117.27481842041016,96.7535400390625,-205.21278381347656
2010-10-08,2010-10-08,2011-05-13,117.05667114257812,97.05854034423828,-199.98130798339844
2010-10-11,2010-10-11,2011-05-16,116.2386245727539,96.55949401855469,-196.7913055419922
2010-12-20,2010-12-20,2011-05-17,105.19556427001952,94.89613342285156,-102.99430847167955
2010-12-21,2010-12-21,2011-05-18,104.62297058105469,94.75750732421876,-98.65463256835923
2010-12-22,2010-12-22,2011-05-19,105.14102935791016,94.25848388671876,-108.82545471191392
2010-12-23,2010-12-23,2011-05-20,106.7497787475586,95.81098175048828,-109.38796997070312
2010-12-24,2010-12-24,2011-05-23,108.11311340332031,93.0386734008789,-150.74440002441406
2010-12-27,2010-12-27,2011-05-24,107.43148040771484,92.5119400024414,-149.19540405273438
2010-12-31,2010-12-31,2011-05-25,109.4219207763672,92.70596313476562,-167.15957641601577
2011-01-03,2011-01-03,2011-05-26,108.2221908569336,94.75750732421876,-134.6468353271483
2011-01-04,2011-01-04,2011-05-27,109.1492691040039,93.23272705078124,-159.1654205322267
2011-01-05,2011-01-05,2011-05-30,108.7947998046875,93.01095581054688,-157.83843994140625
2011-01-06,2011-01-06,2011-05-31,110.15812683105469,93.2881851196289,-168.6994171142578
2011-01-07,2011-01-07,2011-06-01,107.45870208740234,97.05854034423828,-104.00161743164062
2011-01-10,2011-01-10,2011-06-02,104.3230209350586,97.1694107055664,-71.53610229492188
2011-01-11,2011-01-11,2011-06-03,103.47774505615234,96.50407409667969,-69.73670959472656
2011-01-12,2011-01-12,2011-06-06,104.43209838867188,96.44862365722656,-79.83474731445312
2011-01-13,2011-01-13,2011-06-07,103.0687484741211,95.9496078491211,-71.19140625
2011-01-14,2011-01-14,2011-06-08,101.67815399169922,97.19715118408205,-44.81002807617173
2011-01-17,2011-01-17,2011-06-09,102.00534057617188,98.69416809082031,-33.111724853515625
2011-03-31,2011-03-31,2011-06-10,107.06653594970705,97.6961441040039,-93.70391845703139
2011-04-01,2011-04-01,2011-06-13,104.7100830078125,99.80310821533205,-49.069747924804545
2011-04-04,2011-04-04,2011-08-02,105.07050323486328,100.35757446289062,-47.12928771972656
2011-04-05,2011-04-05,2011-08-03,104.2665023803711,100.49618530273438,-37.70317077636719
2011-04-06,2011-04-06,2011-08-04,106.34575653076172,98.1674575805664,-81.78298950195312
2011-04-07,2011-04-07,2011-08-05,103.21304321289062,95.06243896484376,-81.50604248046861
2011-04-08,2011-04-08,2011-08-08,101.88231658935548,94.89613342285156,-69.8618316650392
2011-04-11,2011-04-11,2011-08-09,101.9100570678711,93.78720092773438,-81.22856140136719
2011-04-13,2011-04-13,2011-08-10,104.12791442871094,97.30805206298828,-68.19862365722656
2011-04-15,2011-04-15,2011-08-11,102.79719543457031,98.5832977294922,-42.13897705078111
2011-04-18,2011-04-18,2011-08-12,102.74175262451172,97.41893005371094,-53.22822570800781
2011-04-19,2011-04-19,2011-08-16,101.9100570678711,97.2803192138672,-46.29737854003892
2011-06-17,2011-06-17,2011-08-17,99.19319152832031,97.224853515625,-19.683380126953125
2011-06-20,2011-06-20,2011-08-18,96.83673095703124,96.64269256591795,-1.9403839111328125
2011-06-21,2011-06-21,2011-08-19,97.83479309082031,96.53179168701172,-13.030014038085938
2011-06-22,2011-06-22,2011-08-22,97.11396026611328,96.83673095703124,-2.7722930908204546
2011-06-27,2011-06-27,2011-08-23,101.16156005859376,95.03473663330078,-61.26823425292983
2011-06-28,2011-06-28,2011-08-24,101.79917907714844,94.31395721435548,-74.85221862792955
2011-06-29,2011-06-29,2011-08-25,102.630859375,94.28620147705078,-83.44657897949219
2011-06-30,2011-06-30,2011-08-26,103.62890625,92.29014587402344,-113.38760375976562
2011-07-01,2011-07-01,2011-08-29,103.57344818115234,93.7594757080078,-98.13972473144545
2011-07-04,2011-07-04,2011-08-30,102.27045440673828,93.87036895751952,-84.00085449218764
2011-07-05,2011-07-05,2011-09-02,102.4090805053711,92.26243591308594,-101.46644592285156
2011-07-06,2011-07-06,2011-09-05,102.76947021484376,90.765380859375,-120.04089355468764
2011-07-07,2011-07-07,2011-09-06,105.48634338378906,89.9336929321289,-155.52650451660156
2011-07-08,2011-07-08,2011-09-07,105.81903076171876,93.09414672851562,-127.24884033203139
2011-07-11,2011-07-11,2011-09-08,104.87642669677734,92.53700256347656,-123.39424133300781
2011-07-12,2011-07-12,2011-09-09,103.6843032836914,91.00492095947266,-126.7938232421875
2011-07-13,2011-07-13,2011-09-12,105.5140609741211,90.28067016601562,-152.3339080810547
2011-07-14,2011-07-14,2011-09-13,104.98731994628906,91.11637878417969,-138.70941162109375
2011-07-15,2011-07-15,2011-09-14,105.26456451416016,91.45062255859376,-138.13941955566392
2011-07-18,2011-07-18,2011-09-15,103.1853256225586,91.6734848022461,-115.118408203125
2011-07-19,2011-07-19,2011-09-16,104.76553344726562,96.07469940185548,-86.90834045410142
2011-07-20,2011-07-20,2011-09-19,102.71404266357422,93.9297866821289,-87.84255981445312
2011-07-21,2011-07-21,2011-09-20,101.38331604003906,95.82398223876952,-55.593338012695455
2011-07-22,2011-07-22,2011-09-21,101.57740783691406,96.5482177734375,-50.291900634765625
2011-10-17,2011-10-17,2011-11-22,93.7348175048828,86.60372161865234,-71.31095886230455
2011-10-18,2011-10-18,2011-11-23,93.79051208496094,87.27226257324219,-65.1824951171875
2011-10-19,2011-10-19,2011-11-24,95.79615020751952,88.47003173828125,-73.26118469238267
2011-10-20,2011-10-20,2011-11-25,95.43401336669922,87.41152954101562,-80.22483825683594
2011-10-28,2011-10-28,2011-11-28,99.47310638427734,88.94361114501953,-105.29495239257812
2011-10-31,2011-10-31,2011-11-29,99.86307525634766,88.358642578125,-115.04432678222656
2011-11-01,2011-11-01,2011-11-30,98.80455780029295,90.44782257080078,-83.56735229492173
2011-11-02,2011-11-02,2011-12-01,98.02457427978516,92.78771209716795,-52.36862182617202
2011-11-03,2011-11-03,2011-12-02,99.22239685058594,96.29754638671876,-29.248504638671733
2011-11-04,2011-11-04,2011-12-05,99.91879272460938,97.99673461914062,-19.2205810546875
2011-11-08,2011-11-08,2011-12-07,99.250244140625,94.79334259033205,-44.569015502929545
2011-11-09,2011-11-09,2011-12-08,96.96609497070312,92.64842987060548,-43.17665100097642
2011-11-11,2011-11-11,2011-12-09,96.74322509765624,92.53700256347656,-42.06222534179673
2011-11-14,2011-11-14,2011-12-26,96.38108825683594,89.44502258300781,-69.36065673828125
2012-01-20,2012-01-20,2012-03-06,97.21678924560548,99.2675552368164,20.507659912109233
2012-01-23,2012-01-23,2012-03-07,97.80174255371094,96.79366302490234,-10.080795288085938
2012-01-24,2012-01-24,2012-03-09,97.69029998779295,98.7557144165039,10.654144287109517
