Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
2019-07-18,2019-07-18,2020-03-04,738.7535400390625,882.5953369140625,1438.41796875
2019-07-19,2019-07-19,2020-03-05,742.7421875,881.9472045898438,1392.0501708984375
2019-07-22,2019-07-22,2020-03-06,759.9932861328125,851.5335083007812,915.4022216796875
2019-07-23,2019-07-23,2020-03-09,773.7542114257812,822.9645385742188,492.103271484375
2019-07-24,2019-07-24,2020-03-11,770.31396484375,806.6608276367188,363.4686279296875
2019-07-30,2019-07-30,2020-03-12,795.1435546875,749.5728759765625,-455.706787109375
2019-08-07,2019-08-07,2020-03-13,784.32421875,759.7938232421875,-245.303955078125
2019-08-22,2019-08-22,2020-03-16,812.8931884765625,729.4798583984375,-834.13330078125
2019-08-23,2019-08-23,2020-03-17,818.926025390625,685.055908203125,-1338.701171875
2019-08-26,2019-08-26,2020-03-18,824.7594604492188,594.562744140625,-2301.9671630859375
2019-08-27,2019-08-27,2020-03-19,831.8892211914062,605.9803466796875,-2259.0887451171875
2019-08-28,2019-08-28,2020-03-20,826.1056518554688,631.7073364257812,-1943.983154296875
2019-08-29,2019-08-29,2020-03-23,832.73681640625,537.6741943359375,-2950.626220703125
2019-08-30,2019-08-30,2020-03-24,836.32666015625,544.7042236328125,-2916.224365234375
2019-09-03,2019-09-03,2020-03-25,808.9044799804688,586.1864624023438,-2227.18017578125
2019-09-04,2019-09-04,2020-03-26,824.0614624023438,616.4008178710938,-2076.6064453125
2019-10-22,2019-10-22,2020-03-27,986.3509521484376,601.14404296875,-3852.069091796876
2019-10-23,2019-10-23,2020-03-30,983.1599731445312,620.2398681640625,-3629.2010498046875
2019-10-24,2019-10-24,2020-03-31,966.9061279296876,639.1860961914062,-3277.2003173828134
2019-10-25,2019-10-25,2020-04-01,979.3707275390624,633.3027954101562,-3460.6793212890616
2019-10-29,2019-10-29,2020-04-03,1011.4795532226562,648.3102416992188,-3631.693115234375
2019-10-30,2019-10-30,2020-04-07,996.9707641601562,733.21923828125,-2637.5152587890625
2019-10-31,2019-10-31,2020-04-08,988.6942749023438,740.697998046875,-2479.9627685546875
2019-11-01,2019-11-01,2020-04-09,994.6773071289062,737.3575439453125,-2573.1976318359375
2019-11-04,2019-11-04,2020-04-13,995.8739013671876,705.7471923828125,-2901.267089843751
2019-12-30,2019-12-30,2020-04-20,973.5870971679688,698.0191650390625,-2755.6793212890625
2019-12-31,2019-12-31,2020-04-21,958.8788452148438,669.4003295898438,-2894.78515625
2020-01-01,2020-01-01,2020-08-12,973.6370239257812,854.4751586914062,-1191.61865234375
2020-01-16,2020-01-16,2020-08-13,997.0704956054688,859.0621337890625,-1380.0836181640625
2020-01-17,2020-01-17,2020-08-14,993.530517578125,836.9249267578125,-1566.055908203125
2020-01-20,2020-01-20,2020-08-17,978.7225341796876,839.96630859375,-1387.5622558593761
2020-01-21,2020-01-21,2020-08-18,969.997314453125,858.01513671875,-1119.82177734375
2020-01-22,2020-01-22,2020-08-19,978.9219970703124,861.2060546875,-1177.1594238281239
2020-01-23,2020-01-23,2020-08-20,983.1599731445312,850.4365844726562,-1327.23388671875
2020-01-24,2020-01-24,2020-08-21,996.9707641601562,858.8128662109375,-1381.5789794921875
2020-01-27,2020-01-27,2020-08-24,989.3424682617188,858.4139404296875,-1309.2852783203125
2020-01-31,2020-01-31,2020-08-25,991.286865234375,845.5006713867188,-1457.8619384765625
2020-05-05,2020-05-05,2020-08-26,711.53076171875,836.8252563476562,1252.9449462890625
2020-05-06,2020-05-06,2020-08-27,729.0809936523438,838.8694458007812,1097.884521484375
2020-05-07,2020-05-07,2020-08-31,733.0697021484375,825.4076538085938,923.3795166015625
2020-05-08,2020-05-08,2020-09-01,757.8992309570312,833.5346069335938,756.353759765625
2020-05-11,2020-05-11,2020-09-02,748.376220703125,847.893798828125,995.17578125
2020-05-12,2020-05-12,2020-09-03,742.492919921875,849.88818359375,1073.95263671875
2020-05-13,2020-05-13,2020-09-04,758.3479614257812,832.1884155273438,738.404541015625
2020-05-14,2020-05-14,2020-09-07,744.6368408203125,836.077392578125,914.405517578125
2020-05-15,2020-05-15,2020-09-08,749.8221435546875,842.6088256835938,927.8668212890625
2020-05-18,2020-05-18,2020-09-09,698.7670288085938,828.1498413085938,1293.828125
2020-05-19,2020-05-19,2020-09-10,700.9608154296875,842.8082885742188,1418.4747314453125
2020-05-20,2020-05-20,2020-09-11,713.7744140625,861.9539794921875,1481.795654296875
2020-05-21,2020-05-21,2020-09-14,728.3331298828125,854.674560546875,1263.414306640625
2020-05-22,2020-05-22,2020-09-15,727.8843994140625,862.2531127929688,1343.6871337890625
2020-05-26,2020-05-26,2020-09-16,752.3150634765625,865.1947631835938,1128.7969970703125
2020-05-27,2020-05-27,2020-09-29,739.052734375,806.8103637695312,677.5762939453125
2020-06-02,2020-06-02,2020-09-30,777.294189453125,809.15380859375,318.59619140625
2020-06-03,2020-06-03,2020-10-01,804.8160400390625,816.5827026367188,117.6666259765625
2020-06-04,2020-06-04,2020-10-05,792.5508422851562,822.6156005859375,300.6475830078125
2020-06-05,2020-06-05,2020-10-06,794.4454956054688,827.7011108398438,332.55615234375
2020-06-08,2020-06-08,2020-10-07,777.0947265625,825.6071166992188,485.1239013671875
2020-06-09,2020-06-09,2020-10-08,756.3535766601562,818.7265625,623.7298583984375
2020-06-10,2020-06-10,2020-10-09,739.6011352539062,803.6195068359375,640.1837158203125
2020-06-16,2020-06-16,2020-10-12,761.937744140625,789.4098510742188,274.7210693359375
2020-07-03,2020-07-03,2020-10-13,841.6614990234375,784.32421875,-573.372802734375
2020-07-06,2020-07-06,2020-10-14,861.0564575195312,808.30615234375,-527.5030517578125
2020-07-07,2020-07-07,2020-10-15,866.1919555664062,802.4727172851562,-637.1923828125
2020-07-08,2020-07-08,2020-10-16,848.342529296875,797.2874145507812,-510.5511474609375
2020-07-09,2020-07-09,2020-10-19,837.8722534179688,796.0409545898438,-418.31298828125
2020-07-10,2020-07-10,2020-10-20,857.7658081054688,798.4840698242188,-592.8173828125
2020-07-13,2020-07-13,2020-10-21,860.508056640625,783.1276245117188,-773.8043212890625
2020-07-14,2020-07-14,2020-10-22,857.3170776367188,778.5905151367188,-787.265625
2020-07-15,2020-07-15,2020-10-23,853.4281005859375,768.5191040039062,-849.0899658203125
2020-07-16,2020-07-16,2020-10-26,862.7516479492188,776.64599609375,-861.0565185546875
2020-07-17,2020-07-17,2020-10-27,872.723388671875,772.2584838867188,-1004.6490478515625
2020-07-20,2020-07-20,2020-10-28,852.0321044921875,768.8182373046875,-832.138671875
2020-07-21,2020-07-21,2020-10-29,885.8361206054688,759.3450927734375,-1264.9102783203125
2020-07-22,2020-07-22,2020-10-30,856.7686767578125,766.9735107421875,-897.95166015625
2020-07-23,2020-07-23,2020-11-02,875.3159790039062,763.8822021484375,-1114.3377685546875
2020-07-24,2020-07-24,2020-11-03,864.9454345703125,786.6676025390625,-782.7783203125
2020-07-27,2020-07-27,2020-11-04,864.9953002929688,788.7616577148438,-762.33642578125
2020-07-28,2020-07-28,2020-11-05,880.8502807617188,802.7220458984375,-781.2823486328125
2020-07-29,2020-07-29,2020-11-06,878.6066284179688,798.9826049804688,-796.240234375
2020-08-06,2020-08-06,2020-11-09,872.9228515625,805.8631591796875,-670.596923828125
2020-08-07,2020-08-07,2021-02-02,866.1420288085938,862.9012451171875,-32.4078369140625
2020-11-17,2020-11-17,2021-02-03,860.70751953125,863.698974609375,29.91455078125
2020-11-18,2020-11-18,2021-02-04,855.522216796875,861.4553833007812,59.3316650390625
2020-11-19,2020-11-19,2021-02-05,844.3538818359375,861.7545166015625,174.00634765625
2020-11-20,2020-11-20,2021-02-08,843.0575561523438,856.6688842773438,136.11328125
2020-11-23,2020-11-23,2021-02-09,829.2467041015625,886.1851806640625,569.384765625
2020-11-24,2020-11-24,2021-02-10,836.5759887695312,908.7710571289062,721.95068359375
2020-11-25,2020-11-25,2021-02-11,846.6473388671875,904.7823486328124,581.3500976562489
2020-11-26,2020-11-26,2021-02-12,849.0904541015625,894.3120727539062,452.2161865234375
2020-11-27,2020-11-27,2021-02-15,843.6558227539062,874.767578125,311.1175537109375
2020-12-01,2020-12-01,2021-03-02,848.9408569335938,876.6622314453125,277.2137451171875
2020-12-02,2020-12-02,2021-03-03,873.0723876953125,903.8849487304688,308.1256103515625
2020-12-03,2020-12-03,2021-03-04,855.7216186523438,913.3082275390624,575.8660888671864
2020-12-04,2020-12-04,2021-03-05,860.557861328125,900.9931030273438,404.3524169921875
2020-12-07,2020-12-07,2021-03-30,849.3397216796875,869.6820068359375,203.4228515625
2020-12-08,2020-12-08,2021-03-31,851.3839111328125,878.3573608398438,269.7344970703125
2020-12-09,2020-12-09,2021-04-01,855.572021484375,880.9500122070312,253.7799072265625
2020-12-10,2020-12-10,2021-04-05,853.6275634765625,872.5499877929688,189.2242431640625
2020-12-11,2020-12-11,2021-04-06,847.2955322265625,897.5499877929688,502.5445556640625
2020-12-14,2020-12-14,2021-04-07,847.7941284179688,918.5,707.0587158203125
2020-12-15,2020-12-15,2021-04-08,853.7771606445312,908.5,547.2283935546875
2020-12-16,2020-12-16,2021-04-09,855.0734252929688,910.0999755859376,550.2655029296886
2021-01-01,2021-01-01,2021-04-12,892.8662109375,872.4500122070312,-204.1619873046875
2021-01-04,2021-01-04,2021-05-27,908.8209838867188,982.0999755859376,732.7899169921886
2021-01-05,2021-01-05,2021-05-28,902.9874877929688,976.8499755859376,738.6248779296886
2021-01-06,2021-01-06,2021-06-22,907.7240600585938,1007.0,992.7593994140625
2021-01-12,2021-01-12,2021-06-23,922.3824462890624,1000.5499877929688,781.6754150390636
2021-01-13,2021-01-13,2021-06-24,923.9280395507812,1002.1500244140624,782.2198486328114
2021-01-14,2021-01-14,2021-10-04,922.5320434570312,1230.8499755859375,3083.1793212890625
2021-01-15,2021-01-15,2021-10-05,907.6741943359376,1261.949951171875,3542.757568359374
2021-01-18,2021-01-18,2021-10-21,890.373291015625,1158.300048828125,2679.267578125
2021-01-19,2021-01-19,2021-10-22,901.8407592773438,1167.199951171875,2653.5919189453125
2021-01-20,2021-01-20,2021-10-25,894.21240234375,1129.699951171875,2354.87548828125
2021-01-21,2021-01-21,2021-10-26,875.8145751953125,1172.050048828125,2962.354736328125
2021-02-22,2021-02-22,2021-10-27,846.6473388671875,1186.0,3393.526611328125
2021-02-23,2021-02-23,2021-10-28,867.2389526367188,1167.0999755859375,2998.6102294921875
2021-02-24,2021-02-24,2021-10-29,869.0836791992188,1145.550048828125,2764.6636962890625
2021-02-25,2021-02-25,2021-11-01,869.9313354492188,1163.3499755859375,2934.1864013671875
2021-02-26,2021-02-26,2021-11-02,864.4468994140625,1166.050048828125,3016.031494140625
2021-03-10,2021-03-10,2021-11-03,938.087890625,1178.800048828125,2407.12158203125
2021-03-12,2021-03-12,2021-11-08,911.613037109375,1200.6500244140625,2890.369873046875
2021-03-15,2021-03-15,2021-11-09,917.3966064453124,1207.25,2898.533935546876
2021-03-16,2021-03-16,2021-11-10,911.4634399414062,1183.75,2722.8656005859375
2021-03-17,2021-03-17,2021-11-11,886.4344482421875,1153.199951171875,2667.655029296875
2021-03-18,2021-03-18,,887.9302368164062,,
2021-03-19,2021-03-19,,904.1342163085938,,
2021-03-22,2021-03-22,,897.6526489257812,,
2021-04-19,2021-04-19,,906.25,,
2021-04-20,2021-04-20,,898.9500122070312,,
2021-04-22,2021-04-22,,914.4000244140624,,
2021-04-23,2021-04-23,,922.8499755859376,,
2021-04-26,2021-04-26,,942.5,,
2021-04-27,2021-04-27,,928.75,,
2021-04-28,2021-04-28,,930.4000244140624,,
2021-04-29,2021-04-29,,928.2000122070312,,
2021-04-30,2021-04-30,,928.7000122070312,,
2021-05-03,2021-05-03,,958.5999755859376,,
2021-05-04,2021-05-04,,982.9000244140624,,
2021-05-05,2021-05-05,,973.0999755859376,,
2021-05-06,2021-05-06,,969.4000244140624,,
2021-05-07,2021-05-07,,1000.25,,
2021-05-10,2021-05-10,,1005.0,,
2021-05-11,2021-05-11,,1000.9500122070312,,
2021-05-12,2021-05-12,,972.9000244140624,,
2021-05-14,2021-05-14,,978.4000244140624,,
2021-05-17,2021-05-17,,963.6500244140624,,
2021-05-18,2021-05-18,,968.4500122070312,,
2021-05-19,2021-05-19,,978.0499877929688,,
2021-05-20,2021-05-20,,969.1500244140624,,
2021-06-16,2021-06-16,,991.7999877929688,,
2021-07-09,2021-07-09,,1019.5999755859376,,
2021-07-12,2021-07-12,,1033.449951171875,,
2021-07-13,2021-07-13,,1052.6500244140623,,
2021-07-14,2021-07-14,,1052.4000244140623,,
2021-07-15,2021-07-15,,1052.949951171875,,
2021-07-16,2021-07-16,,1050.25,,
