Date,Open,High,Low,Close,Volume
2021-09-20,3801.7055028728587,3863.586768606153,3800.557802671231,3816.177734375,2002008
2021-09-21,3850.6115304503805,3864.1356295317037,3814.331046995701,3855.552001953125,1568129
2021-09-22,3855.1028451456273,3889.3871582085762,3845.072043377043,3854.75341796875,1744067
2021-09-23,3862.588651582792,3871.571415888798,3827.6556792816555,3861.840087890625,2003869
2021-09-24,3882.5503698875787,3936.846092501094,3847.6173974078706,3863.88623046875,2320754
2021-09-27,3892.5311082926373,3896.523447890886,3795.6169670759177,3829.601806640625,1673362
2021-09-28,3842.6267642966477,3842.6267642966477,3744.065883004623,3771.912353515625,2253075
2021-09-29,3752.5995611744597,3798.711033657656,3715.02151943273,3784.637939453125,2489161
2021-09-30,3797.7131323282847,3797.7131323282847,3742.9183675202953,3768.319580078125,2252412
2021-10-01,3774.507476389497,3802.7033741109226,3717.8661597278706,3723.05615234375,1578374
2021-10-04,3717.666613736949,3776.4037627839643,3700.349743581191,3766.07373046875,1356860
2021-10-05,3746.8108012401854,3832.6461046250165,3734.434645663231,3825.958984375,1877966
2021-10-06,3828.653590396482,3850.0624622859573,3787.732110415706,3803.6015625,1678154
2021-10-07,3822.6651378166302,3891.5329953908727,3812.73424187206,3885.444580078125,1647233
2021-10-08,3917.4832861075224,3982.2588995346946,3892.5311632660732,3928.11279296875,2934339
2021-10-11,3747.808741566928,3750.303953778357,3652.9906775326112,3678.541748046875,11845402
2021-10-12,3698.9026066840734,3699.9006915752457,3623.647103358919,3645.8544921875,5752877
2021-10-13,3643.0099583220313,3668.4111708036617,3638.01953372159,3648.199951171875,3545655
2021-10-14,3625.0,3670.0,3608.199951171875,3611.449951171875,6442299
2021-10-18,3603.449951171875,3652.699951171875,3601.449951171875,3647.14990234375,3590107
2021-10-19,3669.0,3690.10009765625,3625.199951171875,3634.14990234375,3135441
2021-10-20,3612.0,3630.0,3578.300048828125,3608.85009765625,2933693
2021-10-21,3604.10009765625,3607.449951171875,3511.25,3532.5,4871211
2021-10-22,3560.0,3561.60009765625,3485.0,3498.85009765625,2691670
2021-10-25,3503.0,3514.550048828125,3450.0,3492.949951171875,2595594
2021-10-26,3494.5,3529.0,3475.0,3482.60009765625,3878763
2021-10-27,3483.0,3511.25,3483.0,3489.75,2510813
2021-10-28,3518.0,3518.0,3415.0,3421.64990234375,2424942
2021-10-29,3400.050048828125,3461.0,3385.949951171875,3397.75,3960501
2021-11-01,3437.949951171875,3487.0,3412.949951171875,3476.39990234375,2020718
2021-11-02,3494.0,3513.60009765625,3469.75,3484.199951171875,3087414
2021-11-03,3504.199951171875,3519.89990234375,3466.050048828125,3492.25,1537639
2021-11-04,3512.949951171875,3513.25,3505.0,3508.64990234375,328991
2021-11-08,3548.0,3548.0,3481.199951171875,3502.75,2526082
2021-11-09,3508.0,3535.0,3496.0,3505.699951171875,1782692
2021-11-10,3498.0,3519.699951171875,3480.199951171875,3484.300048828125,1516489
2021-11-11,3480.0,3510.050048828125,3436.0,3488.199951171875,1284514
2021-11-12,3506.0,3534.14990234375,3485.699951171875,3526.050048828125,1747259
2021-11-15,3528.0,3569.60009765625,3528.0,3553.300048828125,1809157
2021-11-16,3569.0,3575.550048828125,3542.0,3556.39990234375,2013204
2021-11-17,3550.60009765625,3562.85009765625,3506.39990234375,3521.89990234375,1632914
2021-11-18,3515.14990234375,3520.85009765625,3451.60009765625,3475.699951171875,2136598
2021-11-22,3478.39990234375,3515.949951171875,3440.300048828125,3458.39990234375,3167936
2021-11-23,3445.0,3480.949951171875,3407.800048828125,3464.25,2153461
2021-11-24,3472.199951171875,3493.050048828125,3424.0,3443.300048828125,2161746
2021-11-25,3443.89990234375,3463.0,3434.050048828125,3445.89990234375,1849619
2021-11-26,3425.0,3490.0,3411.89990234375,3446.85009765625,1941251
2021-11-29,3447.14990234375,3529.35009765625,3406.449951171875,3502.0,2981745
2021-11-30,3491.0,3563.75,3491.0,3529.14990234375,5588446
2021-12-01,3535.0,3590.0,3535.0,3577.800048828125,2102118
2021-12-02,3589.199951171875,3648.0,3574.10009765625,3642.89990234375,3152938
2021-12-03,3646.449951171875,3665.949951171875,3630.85009765625,3640.449951171875,2486263
2021-12-06,3640.449951171875,3658.0,3522.0,3536.39990234375,1849642
2021-12-07,3562.5,3598.0,3524.300048828125,3584.5,1484458
2021-12-08,3601.0,3646.449951171875,3601.0,3626.89990234375,1428660
2021-12-09,3610.0,3634.75,3566.0,3601.75,1567957
2021-12-10,3585.0,3642.0,3575.10009765625,3636.800048828125,1510718
2021-12-13,3650.0,3662.0,3601.699951171875,3609.64990234375,1883864
2021-12-14,3605.0,3635.0,3576.699951171875,3623.800048828125,1747007
2021-12-15,3620.0,3623.0,3558.14990234375,3570.35009765625,1603233
2021-12-16,3582.0,3608.449951171875,3570.0,3581.60009765625,2072320
2021-12-17,3602.5,3651.35009765625,3573.699951171875,3584.35009765625,4333992
2021-12-20,3589.0,3606.0,3510.14990234375,3556.89990234375,2312310
2021-12-21,3582.64990234375,3641.199951171875,3566.39990234375,3608.300048828125,2340989
2021-12-22,3624.0,3636.800048828125,3606.25,3630.75,1224328
2021-12-23,3648.0,3670.5,3630.0,3662.699951171875,1792861
2021-12-24,3685.0,3705.0,3644.800048828125,3670.89990234375,2209923
2021-12-27,3671.0,3700.0,3653.10009765625,3696.10009765625,1534135
2021-12-28,3710.0,3725.0,3693.85009765625,3706.550048828125,1456218
